Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",19y 354d,36 (12-1-23 34.72%),40 (1.11),←,
35,"Chapman, Paul",22y 179d,57 (23-1-33 41.23%),51 (0.89),←,
11,"Corey, Joel",22y 75d,67 (27-1-39 41.04%),21 (0.31),←,
16,"Gardiner, Charlie",21y 62d,16 (8-0-8 50.00%),8 (0.50),←,
7,"Graham, Ben",30y 182d,200 (107-2-91 54.00%),115 (0.57),←,
2,"Harley, Tom",25y 289d,97 (46-2-49 48.45%),7 (0.07),96 (45-2-49 47.92%),6 (0.06)
8,"Haynes, David",22y 327d,52 (22-2-28 44.23%),46 (0.88),6 (2-0-4 33.33%),3 (0.50)
41,"Hunt, Josh",22y 49d,20 (9-0-11 45.00%),2 (0.10),←,
28,"Johnson, David",22y 187d,17 (4-0-13 23.53%),3 (0.18),←,
9,"Kelly, James",20y 125d,38 (14-1-23 38.16%),18 (0.47),←,
18,"Kingsley, Kent",25y 219d,71 (35-0-36 49.30%),132 (1.86),59 (24-0-35 40.68%),122 (2.07)
45,"Ling, Cameron",23y 65d,71 (31-2-38 45.07%),30 (0.42),←,
4,"Mackie, Andrew",19y 269d,4 (2-0-2 50.00%),2 (0.50),←,
39,"Milburn, Darren",27y 17d,124 (55-0-69 44.35%),49 (0.40),←,
32,"Moloney, Brent",20y 95d,11 (4-1-6 40.91%),3 (0.27),←,
21,"Mooney, Cameron",24y 219d,67 (33-1-33 50.00%),51 (0.76),56 (23-1-32 41.96%),49 (0.88)
22,"Playfair, Henry",21y 101d,12 (4-1-7 37.50%),6 (0.50),←,
34,"Rahilly, James",24y 322d,84 (32-2-50 39.29%),11 (0.13),←,
27,"Sanderson, Brenton",30y 65d,185 (88-3-94 48.38%),32 (0.17),175 (86-3-86 50.00%),27 (0.15)
30,"Scarlett, Matthew",24y 332d,97 (45-1-51 46.91%),8 (0.08),←,
10,"Tenace, Kane",18y 303d,5 (2-0-3 40.00%),3 (0.60),←,
40,"Wojcinski, David",23y 227d,59 (26-1-32 44.92%),15 (0.25),←,
Totals,Totals,23y 135d,1390 (629-22-739 45.25%),653 (0.47),,
C,"Thompson, Mark",40y 165d,95 (41-2-52 44.21%),,←,
