Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Bassett, Scott",22y 334d,9 (5-0-4 55.56%),2 (0.22),←,
19,"Bishop, Matthew",26y 59d,42 (20-1-21 48.81%),4 (0.10),24 (13-1-10 56.25%),
42,"Brogan, Dean",22y 268d,7 (5-0-2 71.43%),3 (0.43),←,
7,"Burgoyne, Peter",23y 222d,87 (41-2-44 48.28%),85 (0.98),←,
25,"Carr, Josh",21y 132d,37 (22-1-14 60.81%),19 (0.51),←,
12,"Cockatoo-Collins, Che",26y 187d,120 (69-3-48 58.75%),173 (1.44),35 (22-0-13 62.86%),64 (1.83)
35,"Cornes, Chad",21y 300d,50 (26-1-23 53.00%),47 (0.94),←,
17,"Dew, Stuart",22y 21d,75 (37-2-36 50.67%),101 (1.35),←,
8,"Francis, Fabian",27y 319d,108 (51-2-55 48.15%),61 (0.56),85 (44-2-39 52.94%),44 (0.52)
10,"Francou, Josh",27y 32d,105 (51-3-51 50.00%),52 (0.50),←,
34,"Guerra, Brent",19y 102d,30 (20-0-10 66.67%),17 (0.57),←,
38,"James, Roger",25y 322d,76 (39-2-35 52.63%),51 (0.67),←,
29,"Kingsley, Adam",26y 19d,92 (47-2-43 52.17%),19 (0.21),←,
33,"Mead, Darren",30y 163d,109 (53-3-53 50.00%),8 (0.07),←,
3,"Montgomery, Brett",28y 99d,105 (63-2-40 60.95%),75 (0.71),45 (23-1-21 52.22%),21 (0.47)
26,"Murray, Derek",21y 167d,21 (9-1-11 45.24%),7 (0.33),←,
1,"Primus, Matthew",26y 239d,104 (42-2-60 41.35%),37 (0.36),84 (41-2-41 50.00%),32 (0.38)
6,"Schofield, Jarrad",26y 221d,125 (71-1-53 57.20%),85 (0.68),62 (32-1-29 52.42%),51 (0.82)
36,"Stevens, Nick",21y 248d,80 (40-2-38 51.25%),51 (0.64),←,
16,"Tredrea, Warren",22y 258d,81 (40-1-40 50.00%),156 (1.93),←,
2,"Wakelin, Darryl",27y 28d,137 (68-1-68 50.00%),8 (0.06),22 (15-0-7 68.18%),
4,"Wanganeen, Gavin",28y 82d,211 (118-5-88 57.11%),136 (0.64),84 (45-2-37 54.76%),73 (0.87)
Totals,Totals,24y 307d,1811 (937-37-837 51.74%),1197 (0.66),,
C,"Williams, Mark",43y 18d,67 (34-1-32 51.49%),,←,
