Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 317d,147 (89-2-56 61.22%),192 (1.31),←,
3,"Bartel, Jimmy",25y 113d,134 (86-2-46 64.93%),84 (0.63),←,
24,"Blake, Mark",23y 199d,59 (46-0-13 77.97%),9 (0.15),←,
35,"Chapman, Paul",27y 142d,156 (91-2-63 58.97%),205 (1.31),←,
11,"Corey, Joel",27y 38d,177 (106-2-69 60.45%),54 (0.31),←,
44,"Enright, Corey",27y 194d,151 (88-2-61 58.94%),46 (0.30),←,
15,"Gamble, Ryan",21y 185d,15 (13-0-2 86.67%),23 (1.53),←,
20,"Johnson, Steve",25y 266d,113 (74-2-37 66.37%),212 (1.88),←,
9,"Kelly, James",25y 88d,130 (78-1-51 60.38%),61 (0.47),←,
45,"Ling, Cameron",28y 28d,183 (111-3-69 61.48%),106 (0.58),←,
13,"Lonergan, Tom",24y 314d,24 (18-1-5 77.08%),43 (1.79),←,
4,"Mackie, Andrew",24y 232d,83 (62-0-21 74.70%),53 (0.64),←,
39,"Milburn, Darren",31y 346d,236 (133-1-102 56.57%),87 (0.37),←,
21,"Mooney, Cameron",29y 182d,169 (107-1-61 63.61%),208 (1.23),158 (97-1-60 61.71%),206 (1.30)
6,"Ottens, Brad",29y 61d,205 (107-1-97 52.44%),236 (1.15),76 (54-1-21 71.71%),84 (1.11)
33,"Rooke, Max",27y 98d,113 (66-2-45 59.29%),36 (0.32),←,
30,"Scarlett, Matthew",29y 295d,207 (123-2-82 59.90%),16 (0.08),←,
14,"Selwood, Joel",20y 305d,46 (42-0-4 91.30%),13 (0.28),←,
27,"Stokes, Mathew",24y 125d,53 (44-0-9 83.02%),79 (1.49),←,
7,"Taylor, Harry",22y 288d,22 (20-0-2 90.91%),3 (0.14),←,
5,"Varcoe, Travis",20y 351d,35 (31-0-4 88.57%),30 (0.86),←,
40,"Wojcinski, David",28y 190d,133 (80-2-51 60.90%),45 (0.34),←,
Totals,Totals,25y 347d,2591 (1615-26-950 62.33%),1841 (0.71),,
C,"Thompson, Mark",45y 128d,211 (123-3-85 59.00%),,←,
