Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 213d,211 (142-1-68 67.54%),29 (0.14),←,
22,"Breust, Luke",24y 291d,112 (90-0-22 80.36%),217 (1.94),←,
9,"Burgoyne, Shaun",32y 312d,290 (199-1-90 68.79%),242 (0.83),133 (102-1-30 77.07%),71 (0.53)
8,"Duryea, Taylor",24y 127d,58 (46-0-12 79.31%),11 (0.19),←,
12,"Frawley, James",26y 343d,152 (43-1-108 28.62%),21 (0.14),13 (9-0-4 69.23%),3 (0.23)
6,"Gibson, Josh",31y 169d,185 (119-2-64 64.86%),2 (0.01),120 (90-1-29 75.42%),
19,"Gunston, Jack",23y 317d,100 (73-0-27 73.00%),211 (2.11),86 (68-0-18 79.07%),191 (2.22)
20,"Hale, David",31y 99d,232 (138-2-92 59.91%),215 (0.93),103 (82-0-21 79.61%),96 (0.93)
40,"Hartung, Billy",20y 217d,25 (18-0-7 72.00%),14 (0.56),←,
10,"Hill, Bradley",22y 51d,70 (56-0-14 80.00%),43 (0.61),←,
41,"Howe, Daniel",19y 268d,3 (3-0-0 100.00%),,←,
17,"Lake, Brian",33y 183d,246 (130-2-114 53.25%),34 (0.14),49 (40-0-9 81.63%),2 (0.04)
29,"Langford, Will",23y 57d,31 (23-0-8 74.19%),13 (0.42),←,
3,"Lewis, Jordan",29y 127d,235 (148-1-86 63.19%),130 (0.55),←,
7,"McEvoy, Ben",26y 49d,118 (69-2-47 59.32%),43 (0.36),27 (18-0-9 66.67%),16 (0.59)
33,"Rioli, Cyril",26y 46d,153 (106-1-46 69.61%),214 (1.40),←,
2,"Roughead, Jarryd",28y 218d,226 (146-1-79 64.82%),480 (2.12),←,
26,"Shiels, Liam",24y 122d,119 (89-0-30 74.79%),42 (0.35),←,
21,"Sicily, James",20y 235d,2 (1-0-1 50.00%),3 (1.50),←,
16,"Smith, Isaac",26y 242d,106 (85-0-21 80.19%),95 (0.90),←,
24,"Stratton, Ben",26y 181d,112 (80-1-31 71.88%),1 (0.01),←,
4,"Suckling, Matt",27y 35d,97 (71-0-26 73.20%),47 (0.48),←,
Totals,Totals,26y 94d,2883 (1875-15-993 65.04%),2107 (0.73),,
C,"Clarkson, Alastair",47y 124d,254 (159-1-94 62.80%),,←,
