Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Allan, Edward",11,5,12,23,,,,2.0,2.0,2.0,3.0,3.0,,,,8.0,12.0,,,1.0,,,78.0
14,"Cameron, Darcy",11,4,5,16,,,32.0,6.0,1.0,4.0,6.0,4.0,3.0,2.0,,11.0,5.0,,,1.0,,,81.0
25,"Crisp, Jack",10,2,6,16,,2.0,,5.0,3.0,2.0,6.0,1.0,1.0,,,10.0,7.0,,1.0,1.0,,1.0,76.0
7,"Daicos, Josh",15,8,9,24,,1.0,,3.0,4.0,2.0,2.0,,,,,1.0,20.0,,1.0,1.0,1.0,,88.0
35,"Daicos, Nick",16,7,16,32,1,,,6.0,2.0,3.0,4.0,6.0,,1.0,1.0,9.0,21.0,1.0,,,1.0,1.0,86.0
5,"Elliott, Jamie",9,5,3,12,5,1.0,,2.0,,2.0,,2.0,2.0,1.0,2.0,6.0,7.0,,3.0,,,2.0,87.0
17,"Frampton, Billy",2,1,2,4,,,3.0,,1.0,,,1.0,,,,,4.0,,,7.0,,,93.0
23,"Hill, Bobby",8,5,6,14,1,1.0,,1.0,,2.0,1.0,,,,,4.0,9.0,1.0,1.0,,,2.0,74.0
32,"Hoskin-Elliott, Will",4,3,4,8,,1.0,,2.0,,1.0,,2.0,,,,3.0,5.0,,1.0,,,,76.0
9,"Houston, Dan",16,4,5,21,,,,2.0,2.0,3.0,,2.0,3.0,,,6.0,14.0,,,2.0,,1.0,79.0
38,"Howe, Jeremy",10,4,,10,,,,1.0,4.0,,,1.0,1.0,,,2.0,4.0,,,4.0,,,86.0
1 ↓,"Lipinski, Patrick",6,3,5,11,2,,,3.0,1.0,4.0,,,,,,,10.0,,2.0,,,2.0,49.0
44,"Long, Ned",8,4,16,24,,,,11.0,,5.0,3.0,8.0,1.0,4.0,,10.0,13.0,,1.0,2.0,,2.0,79.0
31,"McCreery, Beau",4,,7,11,,,,6.0,,1.0,,2.0,1.0,,,4.0,7.0,,,,,,80.0
28,"Membrey, Tim",5,5,4,9,1,1.0,,,,,,2.0,,,,1.0,7.0,,2.0,1.0,,,90.0
41,"Mihocek, Brody",10,6,2,12,4,1.0,2.0,4.0,,,1.0,3.0,4.0,2.0,,6.0,6.0,,3.0,2.0,,,85.0
30,"Moore, Darcy",3,2,4,7,,,,2.0,2.0,,,1.0,,1.0,,3.0,4.0,,,6.0,,,91.0
10,"Pendlebury, Scott",11,7,11,22,,,,8.0,2.0,2.0,2.0,4.0,,3.0,,5.0,17.0,,,1.0,1.0,,73.0
12,"Perryman, Harry",11,7,2,13,,,,4.0,6.0,2.0,,3.0,,3.0,,2.0,11.0,,,,,,84.0
3,"Quaynor, Isaac",10,6,10,20,,,,2.0,3.0,2.0,,5.0,1.0,1.0,,7.0,13.0,1.0,,2.0,,,80.0
8,"Schultz, Lachie",6,4,7,13,,,,6.0,,2.0,,5.0,2.0,2.0,,6.0,7.0,,1.0,1.0,,,70.0
22,"Sidebottom, Steele",18,8,9,27,2,1.0,,5.0,3.0,3.0,2.0,1.0,,,3.0,3.0,22.0,,2.0,,4.0,1.0,89.0
33 ↑,"Sullivan, Lachlan",3,2,2,5,,,,1.0,,2.0,,,,,,,5.0,,,,,,27.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,102,147,354,16,11.0,37.0,82.0,36.0,44.0,30.0,56.0,19.0,20.0,6.0,107.0,230.0,3.0,18.0,32.0,7.0,12.0,
Opposition,Opposition,203,91,140,343,8,8.0,42.0,38.0,27.0,45.0,40.0,62.0,20.0,19.0,,119.0,212.0,9.0,10.0,31.0,4.0,6.0,
