Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",6,2,4,10,,,,7.0,2.0,,,,3.0,,,5.0,5.0,,,,,1.0,87.0
46,"Blicavs, Mark",9,2,13,22,,,25.0,13.0,,2.0,6.0,5.0,2.0,5.0,,12.0,9.0,,,8.0,,1.0,91.0
23,"Caddy, Josh",10,5,9,19,,1.0,3.0,7.0,,6.0,6.0,3.0,1.0,2.0,,10.0,8.0,,,,2.0,2.0,79.0
44,"Enright, Corey",14,4,4,18,,,,2.0,3.0,3.0,2.0,2.0,,,,7.0,11.0,,,10.0,,,91.0
28,"Gregson, Cory",5,3,6,11,,,,5.0,2.0,1.0,2.0,4.0,,2.0,,6.0,5.0,,,,,,85.0
29,"Guthrie, Cameron",7,4,14,21,1,,,6.0,,2.0,5.0,1.0,1.0,1.0,,11.0,9.0,1.0,,,1.0,,72.0
26,"Hawkins, Tom",10,7,1,11,2,2.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,6.0,5.0,3.0,3.0,1.0,,,96.0
20,"Johnson, Steve",10,4,7,17,2,1.0,,3.0,1.0,2.0,1.0,3.0,1.0,,,4.0,13.0,,2.0,2.0,1.0,1.0,89.0
39,"Kersten, Shane",3,2,3,6,2,1.0,,7.0,,2.0,,3.0,,2.0,,5.0,2.0,2.0,2.0,2.0,,,87.0
8,"Kolodjashnij, Jake",2,1,5,7,,,,4.0,,1.0,,,,,,5.0,2.0,,,6.0,,,87.0
11,"Lang, Darcy",10,7,5,15,2,,1.0,5.0,1.0,4.0,2.0,3.0,1.0,1.0,,4.0,10.0,1.0,,,3.0,1.0,84.0
13,"Lonergan, Tom",8,3,1,9,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,4.0,5.0,2.0,,4.0,,,90.0
37 ↑,"Luxford, Michael",2,,1,3,,,,2.0,,1.0,,1.0,,,,2.0,1.0,,,,,,28.0
4,"Mackie, Andrew",9,4,6,15,,,,5.0,1.0,5.0,,3.0,,1.0,,4.0,11.0,,1.0,5.0,,,93.0
32,"Motlop, Steven",19,3,8,27,2,2.0,,5.0,2.0,7.0,5.0,2.0,,1.0,1.0,10.0,16.0,1.0,1.0,,1.0,1.0,84.0
21 ↓,"Murdoch, Jordan",4,2,6,10,,1.0,,2.0,,2.0,2.0,,,,,4.0,6.0,,,2.0,,,54.0
25,"Rivers, Jared",6,4,4,10,,,,,2.0,,,2.0,1.0,1.0,,3.0,6.0,,,5.0,,,80.0
14,"Selwood, Joel",9,2,8,17,1,,,6.0,,7.0,6.0,4.0,2.0,2.0,,8.0,8.0,,,2.0,1.0,1.0,76.0
27,"Stokes, Mathew",13,3,10,23,,1.0,,4.0,3.0,2.0,1.0,,3.0,,,10.0,14.0,,,1.0,,2.0,84.0
7,"Taylor, Harry",7,6,4,11,,1.0,,1.0,3.0,,,1.0,,1.0,,5.0,5.0,1.0,1.0,3.0,1.0,,92.0
40,"Thurlow, Jackson",8,3,1,9,,,,6.0,2.0,4.0,,2.0,,,,2.0,8.0,1.0,,1.0,,1.0,90.0
34,"Walker, Josh",3,2,6,9,1,,14.0,3.0,,2.0,2.0,1.0,1.0,,,5.0,5.0,1.0,1.0,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,73,126,300,13,11.0,44.0,95.0,23.0,58.0,40.0,43.0,19.0,21.0,1.0,132.0,164.0,13.0,11.0,53.0,10.0,11.0,
Opposition,Opposition,188,57,167,355,18,5.0,69.0,72.0,42.0,44.0,53.0,49.0,21.0,19.0,5.0,159.0,191.0,13.0,11.0,40.0,8.0,12.0,
