Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 173d,40 (19-1-20 48.75%),39 (0.98),←,
23,"Crawford, Justin",20y 135d,30 (18-1-11 61.67%),26 (0.87),13 (7-0-6 53.85%),15 (1.15)
9,"Crawford, Shane",22y 327d,89 (46-1-42 52.25%),70 (0.79),←,
32,"Dixon, Ben",20y 49d,8 (6-0-2 75.00%),8 (1.00),←,
34,"Graham, Mark",24y 142d,80 (36-1-43 45.63%),24 (0.30),←,
5,"Harford, Daniel",20y 136d,51 (22-0-29 43.14%),23 (0.45),←,
26,"Hay, Jonathan",17y 354d,2 (0-0-2 0.00%),1 (0.50),←,
14,"Krummel, Brendan",25y 39d,38 (20-0-18 52.63%),20 (0.53),28 (14-0-14 50.00%),17 (0.61)
12,"Lawrence, Stephen",28y 102d,138 (80-0-58 57.97%),29 (0.21),←,
37,"Lekkas, Angelo",21y 34d,21 (9-0-12 42.86%),2 (0.10),←,
15,"Lord, Aaron",22y 12d,50 (31-1-18 63.00%),35 (0.70),18 (8-0-10 44.44%),16 (0.89)
44,"Platten, John",34y 138d,254 (165-1-88 65.16%),226 (0.89),←,
18,"Pritchard, Darrin",31y 134d,209 (135-1-73 64.83%),93 (0.44),←,
20,"Rawlings, Jade",19y 297d,6 (0-0-6 0.00%),9 (1.50),←,
10,"Robran, Jonathon",24y 285d,35 (16-0-19 45.71%),1 (0.03),←,
4,"Salmon, Paul",32y 194d,245 (139-3-103 57.35%),524 (2.14),36 (16-1-19 45.83%),15 (0.42)
28,"Scott, Brad",21y 91d,18 (8-0-10 44.44%),5 (0.28),←,
29,"Tallis, Rayden",22y 54d,52 (22-0-30 42.31%),10 (0.19),←,
6,"Taylor, Richard",24y 19d,49 (23-1-25 47.96%),21 (0.43),←,
8,"Treleven, Craig",27y 49d,39 (18-1-20 47.44%),11 (0.28),←,
30,"Woods, Tony",28y 31d,89 (39-1-49 44.38%),22 (0.25),58 (23-1-34 40.52%),12 (0.21)
Totals,Totals,24y 98d,1543 (852-13-678 55.22%),1199 (0.78),,
C,"Judge, Ken",39y 199d,41 (19-1-21 47.56%),,←,
