Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",6,5.0,3,9,1.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,,5,4,2.0,2.0,1.0,,1.0,96.0
41,"Banfield, Bailey",4,1.0,8,12,,1.0,,,,2.0,,2.0,1.0,,,4,9,,,,,1.0,73.0
8,"Brayshaw, Andrew",10,6.0,10,20,,1.0,,3.0,,2.0,4.0,2.0,3.0,1.0,,6,14,,,2.0,,,85.0
5,"Chapman, Heath",16,9.0,6,22,,,,1.0,7.0,3.0,,2.0,,1.0,,4,19,,,2.0,1.0,,81.0
6,"Clark, Jordan",16,10.0,12,28,1.0,,,4.0,6.0,3.0,,1.0,2.0,,,5,22,,1.0,4.0,2.0,1.0,80.0
36,"Cox, Brennan",10,10.0,6,16,,,,,1.0,,1.0,3.0,,1.0,,4,12,1.0,,6.0,,,92.0
37,"Draper, Josh",10,5.0,9,19,,,,1.0,3.0,,,1.0,2.0,,,8,11,1.0,,2.0,,,89.0
32,"Frederick, Michael",9,5.0,2,11,1.0,1.0,,1.0,,2.0,,1.0,2.0,,,4,8,1.0,2.0,1.0,1.0,,72.0
7,"Fyfe, Nat",6,,11,17,,1.0,,,,3.0,3.0,3.0,1.0,1.0,,8,9,,,1.0,,1.0,68.0
9,"Jackson, Luke",6,2.0,7,13,1.0,1.0,24.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,4,9,,1.0,,,,81.0
44,"Johnson, Matthew",10,6.0,11,21,,,,2.0,1.0,2.0,4.0,2.0,,,,5,16,,,,,,62.0
2,"OMeara, Jaeger",8,3.0,6,14,,1.0,,1.0,,2.0,2.0,3.0,,1.0,,4,10,,,2.0,,1.0,83.0
13,"Ryan, Luke",34,15.0,2,36,,,,1.0,9.0,4.0,,3.0,,1.0,1.0,2,27,,,4.0,,,96.0
3,"Serong, Caleb",8,4.0,14,22,3.0,,,5.0,1.0,4.0,6.0,1.0,1.0,,3.0,8,14,1.0,2.0,,,,80.0
14,"Sharp, Jeremy",20,13.0,8,28,,,,,1.0,5.0,1.0,1.0,,1.0,,3,24,,,1.0,2.0,,95.0
1,"Sturt, Sam",4,3.0,2,6,1.0,,,1.0,,2.0,,,,,,1,5,1.0,1.0,,,1.0,78.0
39,"Switkowski, Sam",9,7.0,10,19,,,,3.0,,3.0,,2.0,1.0,1.0,,7,12,1.0,1.0,1.0,,,80.0
20 ↓,"Taberner, Matthew",3,2.0,3,6,,,,1.0,,,1.0,,,,,3,3,1.0,,1.0,,,77.0
38,"Voss, Patrick",5,2.0,1,6,,,3.0,1.0,,1.0,,5.0,,2.0,,4,3,,1.0,,,1.0,79.0
34,"Wagner, Corey",14,6.0,9,23,,,,3.0,5.0,2.0,,1.0,,1.0,,1,20,,,1.0,,1.0,81.0
31,"Walker, Brandon",13,5.0,9,22,,,,2.0,,3.0,,2.0,3.0,1.0,,8,15,,,3.0,,,80.0
23 ↑,"Worner, Karl",1,,4,5,,,,,,,,1.0,,,,2,3,,,1.0,,,16.0
26,"Young, Hayden",9,1.0,13,22,1.0,1.0,,3.0,2.0,3.0,7.0,1.0,,,,14,7,,,1.0,2.0,,74.0
Totals,Totals,231,120.0,166,397,9.0,8.0,27.0,36.0,38.0,50.0,32.0,41.0,19.0,14.0,4.0,114,276,9.0,11.0,34.0,8.0,8.0,
Opposition,Opposition,200,87.0,107,307,10.0,13.0,48.0,58.0,39.0,49.0,35.0,49.0,14.0,19.0,2.0,126,175,10.0,9.0,39.0,18.0,3.0,
