Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",20y 282d,39 (7-0-32 17.95%),14 (0.36),8 (4-0-4 50.00%),2 (0.25)
12,"Ball, Luke",30y 35d,219 (147-1-71 67.35%),91 (0.42),77 (57-1-19 74.68%),33 (0.43)
17,"Beams, Dayne",24y 137d,104 (75-2-27 73.08%),112 (1.08),←,
11,"Blair, Jarryd",24y 76d,94 (69-1-24 73.94%),72 (0.77),←,
32,"Cloke, Travis",27y 116d,210 (135-2-73 64.76%),380 (1.81),←,
2,"Dwyer, Sam",27y 304d,29 (16-0-13 55.17%),16 (0.55),←,
19,"Elliott, Jamie",21y 312d,49 (32-0-17 65.31%),66 (1.35),←,
45,"Frost, Jack",22y 124d,16 (10-0-6 62.50%),,←,
6,"Goldsack, Tyson",27y 38d,116 (78-0-38 67.24%),45 (0.39),←,
23,"Keeffe, Lachlan",24y 76d,33 (23-0-10 69.70%),7 (0.21),←,
7,"Kennedy, Ben",20y 118d,15 (10-0-5 66.67%),9 (0.60),←,
8,"Lumumba, Heritier",27y 226d,192 (128-2-62 67.19%),27 (0.14),←,
3,"Macaffer, Brent",26y 121d,66 (44-2-20 68.18%),32 (0.48),←,
10,"Pendlebury, Scott",26y 173d,185 (123-2-60 67.03%),125 (0.68),←,
40,"Seedsman, Paul",22y 158d,33 (20-0-13 60.61%),11 (0.33),←,
22,"Sidebottom, Steele",23y 178d,119 (86-2-31 73.11%),93 (0.78),←,
36,"Swan, Dane",30y 124d,232 (145-2-85 62.93%),189 (0.81),←,
24,"Thomas, Josh",22y 271d,28 (20-0-8 71.43%),15 (0.54),←,
34,"Toovey, Alan",27y 98d,127 (89-2-36 70.87%),9 (0.07),←,
18,"White, Jesse",26y 171d,83 (43-2-38 53.01%),86 (1.04),12 (8-0-4 66.67%),13 (1.08)
15,"Witts, Jarrod",21y 289d,19 (13-0-6 68.42%),12 (0.63),←,
14,"Young, Clinton",28y 133d,131 (81-1-49 62.21%),65 (0.50),15 (10-0-5 66.67%),5 (0.33)
Totals,Totals,25y 62d,2139 (1394-21-724 65.17%),1476 (0.69),,
C,"Buckley, Nathan",41y 338d,62 (40-0-22 64.52%),,←,
