Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44 ↑,"Bail, Rohan",3,1.0,2.0,5,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,3.0,,1.0,,,,39.0
36,"Davey, Aaron",15,7.0,4.0,19,3.0,1.0,,4.0,1.0,2.0,,1.0,,1.0,2.0,7.0,10.0,,2.0,,,1.0,74.0
6,"Dawes, Chris",7,7.0,2.0,9,2.0,1.0,,2.0,,2.0,,5.0,1.0,4.0,,2.0,9.0,,3.0,1.0,,1.0,93.0
14,"Dunn, Lynden",8,3.0,3.0,11,2.0,,,3.0,5.0,1.0,,4.0,1.0,,,5.0,4.0,,1.0,2.0,,,98.0
32,"Evans, Michael",10,5.0,5.0,15,1.0,1.0,,3.0,,5.0,1.0,2.0,1.0,1.0,,2.0,14.0,,,1.0,,,86.0
8,"Frawley, James",8,4.0,4.0,12,,,,2.0,2.0,2.0,,2.0,,,,3.0,9.0,,,1.0,,,95.0
20,"Garland, Colin",10,3.0,2.0,12,,,,6.0,2.0,,,1.0,,1.0,,5.0,6.0,,,8.0,,,98.0
37,"Gawn, Max",5,2.0,,5,,,10.0,3.0,,1.0,,3.0,,,,2.0,2.0,1.0,1.0,,,,77.0
38,"Howe, Jeremy",12,9.0,4.0,16,1.0,,2.0,,2.0,,1.0,4.0,2.0,1.0,,8.0,8.0,4.0,1.0,2.0,,,95.0
40,"Jamar, Mark",3,2.0,3.0,6,,,44.0,4.0,,1.0,2.0,2.0,2.0,1.0,,6.0,,2.0,,4.0,,,84.0
39,"Jetta, Neville",5,3.0,3.0,8,,,,3.0,,2.0,,1.0,,,,3.0,5.0,,,1.0,,1.0,78.0
45,"Jones, Matt",12,4.0,6.0,18,,,,3.0,2.0,5.0,4.0,1.0,,,,7.0,12.0,,,4.0,3.0,1.0,82.0
2,"Jones, Nathan",9,3.0,13.0,22,,,,4.0,,,6.0,2.0,2.0,1.0,,13.0,10.0,,1.0,,,1.0,83.0
22,"Magner, James",10,1.0,10.0,20,,1.0,,6.0,3.0,5.0,7.0,3.0,2.0,1.0,,11.0,9.0,,,,,,69.0
13,"McKenzie, Jordie",4,,8.0,12,,,,2.0,,,4.0,3.0,5.0,2.0,,9.0,3.0,,,2.0,,,87.0
26,"Nicholson, Daniel",7,7.0,5.0,12,1.0,,,,1.0,,2.0,4.0,,3.0,,3.0,9.0,,1.0,,,,79.0
30,"Sellar, James",7,3.0,4.0,11,,,,1.0,4.0,,1.0,1.0,1.0,,,5.0,6.0,,,7.0,,,100.0
19,"Strauss, James",5,3.0,1.0,6,,,,1.0,1.0,1.0,,,,,,,6.0,,,3.0,1.0,,93.0
35,"Tapscott, Luke",7,6.0,4.0,11,,1.0,,2.0,,2.0,,4.0,,2.0,,6.0,6.0,2.0,,2.0,,1.0,76.0
46,"Terlich, Dean",14,7.0,7.0,21,,,,10.0,4.0,,1.0,3.0,3.0,,,8.0,12.0,1.0,,1.0,1.0,,93.0
5 ↓,"Toumpas, Jimmy",2,,2.0,4,,,,3.0,,1.0,,1.0,,1.0,,,3.0,,,,,,36.0
9,"Trengove, Jack",7,3.0,8.0,15,,,1.0,4.0,2.0,3.0,,2.0,1.0,2.0,,5.0,10.0,,,,,2.0,85.0
Totals,Totals,170,83.0,100.0,270,11.0,6.0,57.0,68.0,29.0,34.0,29.0,50.0,21.0,22.0,2.0,112.0,156.0,10.0,11.0,39.0,5.0,8.0,
Opposition,Opposition,243,133.0,132.0,375,15.0,16.0,36.0,65.0,22.0,53.0,45.0,46.0,23.0,21.0,4.0,120.0,250.0,12.0,18.0,43.0,17.0,11.0,
