Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,4,7,12,,,,1.0,,,2.0,4.0,2.0,4.0,,6.0,7.0,,,1.0,,,81.0
31,"Andrews, Harris",7,6,5,12,,,,,2.0,1.0,1.0,4.0,1.0,3.0,,4.0,7.0,1.0,,12.0,,,98.0
43,"Answerth, Noah",8,4,3,11,,,,5.0,3.0,1.0,,3.0,,2.0,,,11.0,,,2.0,,,77.0
33,"Bailey, Zac",10,1,3,13,,3.0,,1.0,,7.0,1.0,6.0,1.0,4.0,,6.0,8.0,,1.0,2.0,,1.0,85.0
7,"Berry, Jarrod",10,2,3,13,1,,,4.0,2.0,3.0,2.0,1.0,2.0,,,4.0,9.0,,,2.0,,1.0,71.0
23,"Cameron, Charlie",5,2,1,6,3,2.0,,2.0,,,,1.0,1.0,,,6.0,3.0,,2.0,3.0,,1.0,89.0
18,"Coleman, Keidean",17,8,9,26,,,,1.0,3.0,4.0,,2.0,1.0,,,7.0,18.0,,,7.0,,2.0,72.0
32,"Fort, Darcy",7,4,4,11,1,,23.0,2.0,,2.0,1.0,,,,,7.0,6.0,1.0,1.0,5.0,,,81.0
21,"Fullarton, Tom",5,3,7,12,1,,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,,11.0,2.0,2.0,2.0,3.0,,3.0,71.0
27,"Gardiner, Darcy",7,4,4,11,,,,6.0,2.0,,,5.0,1.0,3.0,,7.0,6.0,1.0,,4.0,,,85.0
30,"Hipwood, Eric",5,2,3,8,,,,2.0,1.0,2.0,,4.0,,3.0,,2.0,6.0,,,4.0,,,81.0
17,"Lyons, Jarryd",19,6,13,32,,2.0,,7.0,1.0,4.0,9.0,4.0,1.0,1.0,,13.0,15.0,,1.0,1.0,,2.0,83.0
11,"McCarthy, Lincoln",7,2,3,10,2,,,4.0,1.0,1.0,,6.0,1.0,3.0,,6.0,4.0,1.0,1.0,,,,85.0
6 ↓,"McCluggage, Hugh",13,6,7,20,,,,7.0,,6.0,3.0,6.0,1.0,2.0,,7.0,14.0,,,1.0,,,70.0
46,"McInerney, Oscar",4,1,5,9,1,,45.0,2.0,,2.0,5.0,2.0,1.0,1.0,,8.0,3.0,1.0,1.0,7.0,,1.0,81.0
9,"Neale, Lachie",9,2,16,25,1,1.0,,6.0,1.0,6.0,7.0,1.0,4.0,1.0,,14.0,12.0,,1.0,2.0,,,84.0
40,"Payne, Jack",11,7,1,12,1,,,1.0,2.0,2.0,,1.0,2.0,,,8.0,4.0,3.0,1.0,3.0,,,90.0
20,"Prior, Jaxon",10,2,2,12,3,,,1.0,,5.0,2.0,2.0,3.0,1.0,,6.0,6.0,,,2.0,,,70.0
16,"Rayner, Cam",11,5,10,21,1,,,1.0,1.0,3.0,4.0,2.0,,1.0,,9.0,12.0,1.0,,,,,71.0
10,"Rich, Daniel",25,5,8,33,1,,,2.0,6.0,6.0,1.0,5.0,,2.0,,4.0,21.0,1.0,,1.0,,,85.0
5 ↑,"Robinson, Mitch",2,,,2,,,,,,,,,1.0,,,2.0,,,,,,,11.0
37,"Starcevich, Brandon",13,2,2,15,,,,6.0,4.0,1.0,,2.0,1.0,1.0,,4.0,11.0,,,3.0,,,93.0
15,"Zorko, Dayne",15,6,8,23,1,1.0,,1.0,3.0,3.0,3.0,5.0,1.0,3.0,,11.0,13.0,1.0,2.0,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,84,124,349,17,10.0,71.0,63.0,32.0,61.0,42.0,67.0,27.0,36.0,,152.0,198.0,13.0,13.0,67.0,,11.0,
Opposition,Opposition,186,61,126,312,18,9.0,27.0,62.0,43.0,50.0,43.0,63.0,36.0,27.0,6.0,142.0,169.0,11.0,10.0,56.0,10.0,9.0,
