Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",13,7,3,16,3,2.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,7.0,8.0,2.0,4.0,2.0,,,
10,"Bateman, Chance",5,,2,7,,,,3.0,3.0,1.0,,2.0,2.0,2.0,,8.0,3.0,,,,,,
32,"Brown, Campbell",11,5,4,15,3,2.0,,,,5.0,,1.0,2.0,1.0,,9.0,7.0,1.0,2.0,3.0,,,
17,"Chick, Daniel",13,2,4,17,1,1.0,1.0,8.0,2.0,3.0,5.0,4.0,2.0,1.0,,12.0,5.0,1.0,1.0,6.0,,,
35,"Cox, Adrian",7,2,6,13,,,,3.0,2.0,,,4.0,1.0,1.0,,6.0,6.0,,,4.0,,,
24,"Cox, Simon",18,8,9,27,1,1.0,,2.0,2.0,3.0,4.0,2.0,1.0,,3.0,12.0,15.0,3.0,2.0,,2.0,,
9,"Crawford, Shane",16,5,8,24,,,,2.0,3.0,5.0,4.0,,1.0,,,7.0,14.0,1.0,,,4.0,,
19,"Dixon, Ben",11,7,3,14,1,1.0,,1.0,,4.0,1.0,4.0,,2.0,,,13.0,,2.0,1.0,,,
34,"Graham, Mark",5,3,7,12,,,5.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,,5.0,8.0,,,6.0,,,
15,"Hodge, Luke",13,3,4,17,,,,2.0,6.0,1.0,4.0,2.0,,2.0,,6.0,7.0,,,1.0,,,
2,"Holland, Nick",6,,5,11,,,2.0,5.0,2.0,,1.0,1.0,2.0,1.0,,5.0,7.0,,,8.0,,,
37,"Lekkas, Angelo",13,5,4,17,2,,,,,5.0,3.0,2.0,,,,5.0,11.0,,,1.0,2.0,,
12,"Lonie, Nathan",7,5,5,12,,,,2.0,,3.0,,1.0,,,,,11.0,,,1.0,,,
28,"Mitchell, Sam",5,1,3,8,,,,6.0,,1.0,3.0,1.0,,1.0,,3.0,5.0,,,,,,
13,"Picioane, Lance",,,1,1,,,,1.0,,,,,,,,1.0,,,,,,,
20,"Rawlings, Jade",10,9,2,12,,,,1.0,3.0,1.0,,2.0,,1.0,,1.0,11.0,,,1.0,,,
52,"Rehn, Shaun",5,1,4,9,,,29.0,8.0,,2.0,3.0,2.0,,1.0,,4.0,4.0,,,,,,
16,"Ries, Nick",7,3,9,16,1,,,,2.0,2.0,1.0,,1.0,,,5.0,12.0,,,1.0,,,
38,"Stone, Nick",,,1,1,,,,,,,,1.0,,1.0,,,1.0,,,,,,
4,"Tallis, Rayden",10,6,4,14,,,,2.0,1.0,5.0,2.0,,,,,4.0,10.0,,,4.0,,,
23,"Thompson, Nathan",10,8,1,11,3,2.0,2.0,1.0,,5.0,,,,,,7.0,5.0,4.0,4.0,,,,
21,"Vandenberg, Richard",8,2,7,15,,2.0,,4.0,,4.0,1.0,4.0,,3.0,,5.0,11.0,,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,82,96,289,15,15.0,40.0,54.0,30.0,53.0,34.0,37.0,13.0,19.0,4.0,112.0,174.0,12.0,16.0,40.0,8.0,,
Opposition,Opposition,178,60,106,284,14,13.0,22.0,30.0,34.0,47.0,34.0,38.0,19.0,13.0,2.0,123.0,162.0,7.0,8.0,36.0,20.0,,
