Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",12,5,,12,7,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,
3,"Bairstow, Mark",18,5,5,23,2,1.0,,,,,,,,,,,,,,,,,
6,"Barnes, John",6,4,3,9,,1.0,12.0,,,,,,1.0,1.0,,,,,,,,,
27,"Bews, Andrew",8,,6,14,,,,2.0,,,,,,1.0,,,,,,,,,
40,"Brown, Paul",4,1,,4,1,1.0,,,,,,,1.0,,,,,,,,,,
7,"Couch, Paul",17,2,7,24,1,1.0,,5.0,,,,,1.0,2.0,,,,,,,,,
28,"Darcy, Tim",3,4,4,7,,,,,,,,,1.0,1.0,,,,,,,,,
33,"Forssman, Darren",9,,11,20,,1.0,,3.0,,,,,1.0,,,,,,,,,,
29,"Hinkley, Ken",16,2,5,21,,1.0,,,,,,,3.0,,3.0,,,,,,,,
32,"Hocking, Garry",15,2,14,29,2,2.0,,1.0,,,,,2.0,4.0,2.0,,,,,,,,
1,"Hocking, Steve",9,2,7,16,,,,6.0,,,,,3.0,,,,,,,,,,
10,"Hooper, Stephen",2,3,4,6,,,11.0,1.0,,,,,2.0,1.0,,,,,,,,,
12,"Malakellis, Spiro",10,3,4,14,,,,,,,,,1.0,1.0,,,,,,,,,
17,"McGrath, Tim",10,2,4,14,,,,1.0,,,,,1.0,3.0,,,,,,,,,
22,"Neeld, Mark",6,2,6,12,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"OReilly, Stephen",2,,3,5,,,2.0,,,,,,,2.0,,,,,,,,,
23,"Pickering, Liam",6,,,6,,1.0,,,,,,,,,,,,,,,,,
15,"Riccardi, Peter",14,3,12,26,,,,5.0,,,,,1.0,3.0,,,,,,,,,
8,"Scott, Robert",9,1,10,19,1,,,3.0,,,,,,1.0,,,,,,,,,
26,"Stoneham, Barry",13,6,5,18,,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,47,110,299,16,17.0,25.0,30.0,,,,,22.0,24.0,6.0,,,,,,,,
Opposition,Opposition,206,68,129,335,15,16.0,10.0,36.0,,,,,24.0,22.0,,,,,,,,,
