Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 228d,91 (54-0-37 59.34%),25 (0.27),←,
21,"Barry, Leo",30y 50d,210 (122-0-88 58.10%),53 (0.25),←,
42,"Bevan, Paul",22y 284d,56 (34-0-22 60.71%),11 (0.20),←,
6,"Bolton, Craig",27y 38d,141 (86-0-55 60.99%),23 (0.16),112 (69-0-43 61.61%),13 (0.12)
24,"Bolton, Jude",27y 115d,178 (98-1-79 55.34%),83 (0.47),←,
2,"Davis, Nick",27y 100d,156 (80-0-76 51.28%),213 (1.37),85 (50-0-35 58.82%),128 (1.51)
26,"Dempster, Sean",23y 169d,50 (33-0-17 66.00%),8 (0.16),←,
10,"Everitt, Peter",33y 66d,266 (100-2-164 37.97%),375 (1.41),14 (7-0-7 50.00%),8 (0.57)
12,"Fosdike, Nic",27y 132d,154 (83-1-70 54.22%),62 (0.40),←,
37,"Goodes, Adam",27y 181d,200 (110-1-89 55.25%),197 (0.99),←,
1,"Hall, Barry",30y 150d,217 (110-2-105 51.15%),522 (2.41),129 (76-1-52 59.30%),378 (2.93)
16,"Jolly, Darren",25y 244d,111 (60-0-51 54.05%),33 (0.30),63 (40-0-23 63.49%),22 (0.35)
17,"Kennelly, Tadhg",26y 7d,132 (82-0-50 62.12%),29 (0.22),←,
31,"Kirk, Brett",30y 256d,162 (92-1-69 57.10%),62 (0.38),←,
9,"Malceski, Nick",22y 327d,36 (26-0-10 72.22%),16 (0.44),←,
4,"Mathews, Ben",28y 221d,187 (103-1-83 55.35%),39 (0.21),←,
3,"McVeigh, Jarrad",22y 92d,72 (43-0-29 59.72%),35 (0.49),←,
5,"OKeefe, Ryan",26y 165d,132 (78-0-54 59.09%),142 (1.08),←,
19,"OLoughlin, Michael",30y 138d,261 (150-2-109 57.85%),446 (1.71),←,
25,"Richards, Ted",24y 178d,70 (41-0-29 58.57%),24 (0.34),37 (22-0-15 59.46%),5 (0.14)
36,"Schmidt, Tim",21y 116d,11 (7-0-4 63.64%),8 (0.73),←,
13,"Schneider, Adam",23y 57d,89 (55-0-34 61.80%),84 (0.94),←,
Totals,Totals,26y 184d,2982 (1647-11-1324 55.23%),2490 (0.84),,
C,"Roos, Paul",44y 11d,123 (76-0-47 61.79%),,←,
