Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",14,6,15,29,,,,1.0,1.0,8.0,2.0,2.0,1.0,1.0,,9.0,20.0,1.0,,1.0,1.0,2.0,88.0
3,"Bartel, Jimmy",15,6,12,27,1,,,2.0,5.0,2.0,5.0,4.0,3.0,1.0,,8.0,18.0,,1.0,2.0,,,89.0
24,"Blake, Mark",4,4,5,9,,,11.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,3.0,7.0,,1.0,2.0,,,54.0
11,"Corey, Joel",11,6,17,28,,1.0,,2.0,1.0,4.0,3.0,2.0,,1.0,,7.0,21.0,,2.0,2.0,2.0,,85.0
44,"Enright, Corey",9,5,8,17,,,,4.0,2.0,2.0,1.0,1.0,,,,3.0,14.0,,,2.0,1.0,,91.0
2,"Harley, Tom",5,3,13,18,1,,,,2.0,1.0,,3.0,,1.0,,3.0,15.0,,,5.0,,,84.0
8,"Hunt, Josh",6,3,8,14,,,,1.0,4.0,,1.0,3.0,1.0,1.0,,5.0,9.0,,,2.0,1.0,,86.0
20,"Johnson, Steve",12,5,6,18,2,,,6.0,1.0,7.0,1.0,10.0,2.0,5.0,,5.0,12.0,1.0,1.0,2.0,,,93.0
9,"Kelly, James",10,4,8,18,,,1.0,3.0,,4.0,1.0,1.0,1.0,,,6.0,12.0,1.0,1.0,3.0,,1.0,72.0
45,"Ling, Cameron",9,6,13,22,,1.0,,4.0,1.0,1.0,5.0,3.0,,1.0,,7.0,15.0,,,3.0,,,92.0
13,"Lonergan, Tom",5,5,6,11,1,,,,,2.0,,3.0,,2.0,,5.0,6.0,1.0,1.0,,,1.0,72.0
4,"Mackie, Andrew",13,7,16,29,,,,1.0,2.0,2.0,1.0,5.0,3.0,,,11.0,19.0,1.0,,5.0,4.0,,93.0
39,"Milburn, Darren",14,9,4,18,,,,1.0,3.0,,,1.0,,1.0,,3.0,14.0,1.0,,5.0,,,85.0
21,"Mooney, Cameron",9,8,4,13,1,1.0,,1.0,,3.0,,2.0,1.0,,,2.0,11.0,,3.0,1.0,,1.0,83.0
6,"Ottens, Brad",7,6,10,17,1,,22.0,5.0,,2.0,3.0,4.0,1.0,3.0,,9.0,8.0,1.0,1.0,1.0,,,78.0
33,"Rooke, Max",6,5,3,9,2,,1.0,5.0,,1.0,,,,,,1.0,8.0,1.0,1.0,4.0,,,86.0
30,"Scarlett, Matthew",8,3,6,14,,,,2.0,1.0,2.0,1.0,2.0,,,,6.0,8.0,1.0,,4.0,2.0,1.0,94.0
14,"Selwood, Joel",10,4,14,24,,1.0,,3.0,1.0,1.0,4.0,3.0,2.0,3.0,,10.0,14.0,,1.0,4.0,,,75.0
27,"Stokes, Mathew",9,5,5,14,1,,,3.0,,2.0,2.0,1.0,1.0,,,6.0,9.0,,2.0,3.0,,1.0,82.0
7,"Taylor, Harry",7,4,6,13,,,,2.0,1.0,,1.0,2.0,1.0,1.0,,3.0,10.0,,,3.0,,,75.0
5,"Varcoe, Travis",8,7,10,18,1,,,1.0,2.0,3.0,2.0,,1.0,,,3.0,15.0,,1.0,2.0,,2.0,78.0
40,"Wojcinski, David",10,5,8,18,1,1.0,,,2.0,6.0,,,1.0,,,3.0,16.0,,,,2.0,,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,116,197,398,12,11.0,35.0,48.0,30.0,56.0,36.0,53.0,20.0,22.0,,118.0,281.0,9.0,16.0,56.0,13.0,9.0,
Opposition,Opposition,217,124,142,359,7,12.0,20.0,63.0,41.0,43.0,23.0,60.0,22.0,20.0,,98.0,261.0,9.0,5.0,45.0,18.0,4.0,
