Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 88d,19 (11-0-8 57.89%),57 (3.00),15 (10-0-5 66.67%),50 (3.33)
32,"Clark, Steven",28y 327d,55 (34-1-20 62.73%),77 (1.40),2 (2-0-0 100.00%),4 (2.00)
25,"Eishold, Simon",23y 12d,39 (28-0-11 71.79%),18 (0.46),←,
21,"Febey, Steven",20y 231d,34 (21-0-13 61.76%),4 (0.12),←,
14,"Grinter, Rod",24y 316d,80 (41-0-39 51.25%),28 (0.35),←,
16,"Lovell, Andy",19y 253d,24 (14-0-10 58.33%),24 (1.00),←,
17,"Lovett, Brett",23y 322d,76 (47-0-29 61.84%),5 (0.07),←,
3,"Lyon, Garry",22y 206d,77 (46-0-31 59.74%),116 (1.51),←,
34,"Newport, Stephen",24y 153d,85 (44-0-41 51.76%),51 (0.60),←,
29,"Obst, Andrew",25y 231d,2 (2-0-0 100.00%),1 (0.50),←,
1,"ODwyer, Steven",24y 78d,60 (37-0-23 61.67%),28 (0.47),←,
41,"Rohde, Peter",25y 139d,69 (45-0-24 65.22%),10 (0.14),23 (11-0-12 47.83%),4 (0.17)
5,"Spalding, Earl",25y 27d,66 (42-0-24 63.64%),34 (0.52),←,
23,"Spencer, Trevor",24y 283d,33 (20-0-13 60.61%),28 (0.85),2 (2-0-0 100.00%),
18,"Stretch, Steven",26y 92d,92 (52-0-40 56.52%),30 (0.33),←,
11,"Stynes, Jim",23y 349d,65 (42-0-23 64.62%),62 (0.95),←,
15,"Tingay, Stephen",19y 237d,14 (10-0-4 71.43%),6 (0.43),←,
27,"Wight, Sean",26y 23d,79 (44-0-35 55.70%),54 (0.68),←,
7,"Wilson, Brian",28y 189d,191 (89-1-101 46.86%),222 (1.16),143 (66-0-77 46.15%),200 (1.40)
8,"Yeats, Graeme",25y 198d,95 (53-0-42 55.79%),26 (0.27),←,
Totals,Totals,24y 151d,1255 (722-2-531 57.53%),881 (0.70),,
C,"Northey, John",46y 282d,121 (60-0-61 49.59%),,99 (54-0-45 54.55%),
