Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 124d,62 (12-0-50 19.35%),8 (0.13),←,
33,"Bailey, Zac",18y 203d,1 (0-0-1 0.00%),,←,
9,"Beams, Dayne",28y 61d,150 (82-2-66 55.33%),149 (0.99),40 (6-0-34 15.00%),31 (0.77)
13,"Berry, Jarrod",20y 68d,20 (3-0-17 15.00%),10 (0.50),←,
8,"Bewick, Rohan",28y 186d,103 (31-0-72 30.10%),71 (0.69),←,
23,"Cameron, Charlie",23y 283d,77 (47-1-29 61.69%),96 (1.25),4 (0-0-4 0.00%),9 (2.25)
3,"Christensen, Allen",26y 330d,102 (54-0-48 52.94%),87 (0.85),37 (5-0-32 13.51%),31 (0.84)
26,"Cutler, Tom",23y 53d,47 (11-0-36 23.40%),21 (0.45),←,
27,"Gardiner, Darcy",22y 204d,66 (16-0-50 24.24%),4 (0.06),←,
30,"Hipwood, Eric",20y 213d,34 (7-0-27 20.59%),46 (1.35),←,
2,"Hodge, Luke",33y 303d,309 (180-2-127 58.58%),193 (0.62),4 (0-0-4 0.00%),
12,"Martin, Stefan",31y 148d,140 (32-1-107 23.21%),39 (0.28),83 (18-0-65 21.69%),16 (0.19)
36,"Mathieson, Rhys",21y 94d,27 (6-0-21 22.22%),16 (0.59),←,
32,"Mayes, Sam",23y 329d,99 (27-0-72 27.27%),26 (0.26),←,
6,"McCluggage, Hugh",20y 42d,22 (4-0-18 18.18%),10 (0.45),←,
16,"Rayner, Cam",18y 175d,4 (0-0-4 0.00%),3 (0.75),←,
18,"Robertson, Nick",22y 315d,51 (7-0-44 13.73%),8 (0.16),←,
5,"Robinson, Mitch",28y 311d,152 (59-1-92 39.14%),81 (0.53),52 (8-0-44 15.38%),23 (0.44)
28,"Taylor, Lewis",23y 56d,89 (18-0-71 20.22%),64 (0.72),←,
14,"Walker, Josh",25y 153d,64 (25-1-38 39.84%),68 (1.06),31 (6-0-25 19.35%),33 (1.06)
29,"Witherden, Alex",19y 216d,13 (2-0-11 15.38%),2 (0.15),←,
15,"Zorko, Dayne",29y 64d,126 (37-0-89 29.37%),138 (1.10),←,
Totals,Totals,24y 62d,1758 (660-8-1090 37.54%),1140 (0.65),,
C,"Fagan, Chris",56y 295d,26 (5-0-21 19.23%),,←,
