Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
42,"Beasy, Callan",22y 84d,11 (1-0-10 9.09%),6 (0.55),←,
18,"Bowyer, Glen",24y 166d,43 (27-0-16 62.79%),14 (0.33),8 (4-0-4 50.00%),
16,"Camporeale, Scott",28y 305d,202 (106-0-96 52.48%),182 (0.90),←,
26,"De Luca, Adrian",22y 27d,12 (5-0-7 41.67%),4 (0.33),←,
25,"Fevola, Brendan",23y 143d,75 (31-0-44 41.33%),174 (2.32),←,
14,"Fisher, Brad",20y 63d,25 (6-0-19 24.00%),31 (1.24),←,
33,"Houlihan, Ryan",22y 142d,88 (34-0-54 38.64%),73 (0.83),←,
10,"Johnson, Brett",22y 227d,50 (26-0-24 52.00%),12 (0.24),12 (5-0-7 41.67%),2 (0.17)
43,"Koutoufides, Anthony",31y 145d,217 (122-1-94 56.45%),181 (0.83),←,
12,"Lappin, Matthew",28y 115d,182 (83-1-98 45.88%),188 (1.03),127 (55-0-72 43.31%),162 (1.28)
20,"McGrath, Cory",25y 128d,30 (20-0-10 66.67%),14 (0.47),2 (2-0-0 100.00%),
3,"Morrell, Digby",24y 245d,51 (25-1-25 50.00%),50 (0.98),11 (5-0-6 45.45%),3 (0.27)
37,"Norman, Karl",21y 12d,18 (6-0-12 33.33%),4 (0.22),←,
28,"Prendergast, Ian",23y 283d,44 (14-0-30 31.82%),12 (0.27),←,
29,"Scotland, Heath",23y 326d,65 (28-0-37 43.08%),21 (0.32),12 (5-0-7 41.67%),9 (0.75)
6,"Simpson, Kade",20y 37d,5 (3-0-2 60.00%),1 (0.20),←,
24,"Stevens, Nick",24y 160d,137 (78-2-57 57.66%),81 (0.59),10 (4-0-6 40.00%),3 (0.30)
15,"Teague, David",23y 37d,45 (23-0-22 51.11%),4 (0.09),12 (5-0-7 41.67%),
32,"Thornton, Bret",20y 209d,43 (11-0-32 25.58%),1 (0.02),←,
30,"Waite, Jarrad",21y 128d,21 (4-0-17 19.05%),11 (0.52),←,
8,"Whitnall, Lance",24y 293d,150 (73-0-77 48.67%),282 (1.88),←,
34,"Wiggins, Simon",21y 274d,49 (14-0-35 28.57%),11 (0.22),←,
Totals,Totals,23y 244d,1563 (740-5-818 47.34%),1357 (0.87),,
C,"Pagan, Denis",56y 261d,274 (159-0-115 58.03%),,34 (9-0-25 26.47%),
