Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",26y 75d,24 (13-0-11 54.17%),1 (0.04),←,
2,"Bellchambers, Tom",24y 26d,59 (25-1-33 43.22%),45 (0.76),←,
22,"Carlisle, Jake",21y 307d,45 (24-0-21 53.33%),13 (0.29),←,
32,"Colyer, Travis",21y 345d,34 (17-0-17 50.00%),22 (0.65),←,
47,"DellOlio, Cory",23y 239d,11 (5-0-6 45.45%),12 (1.09),←,
15,"Dempsey, Courtenay",25y 341d,88 (40-2-46 46.59%),24 (0.27),←,
31,"Fletcher, Dustin",38y 89d,377 (222-5-150 59.55%),69 (0.18),←,
9,"Goddard, Brendon",28y 76d,223 (139-3-81 63.00%),118 (0.53),18 (13-0-5 72.22%),14 (0.78)
3,"Gumbleton, Scott",25y 1d,34 (13-0-21 38.24%),45 (1.32),←,
34,"Hardingham, Kyle",24y 337d,53 (25-1-27 48.11%),11 (0.21),←,
21,"Heppell, Dyson",21y 82d,60 (33-1-26 55.83%),14 (0.23),←,
1,"Hibberd, Michael",23y 213d,40 (24-0-16 60.00%),6 (0.15),←,
39,"Hocking, Heath",25y 220d,94 (45-2-47 48.94%),33 (0.35),←,
26,"Hooker, Cale",24y 295d,84 (39-1-44 47.02%),6 (0.07),←,
7,"Jetta, Leroy",25y 29d,89 (42-1-46 47.75%),75 (0.84),←,
38,"Kommer, Nick",22y 310d,16 (11-0-5 68.75%),7 (0.44),←,
17,"Melksham, Jake",21y 340d,76 (37-1-38 49.34%),37 (0.49),←,
23,"Myers, David",24y 35d,63 (32-0-31 50.79%),20 (0.32),←,
30,"Ryder, Paddy",25y 143d,146 (67-3-76 46.92%),96 (0.66),←,
5,"Stanton, Brent",27y 95d,199 (85-3-111 43.47%),130 (0.65),←,
4,"Watson, Jobe",28y 177d,169 (74-3-92 44.67%),93 (0.55),←,
11,"Zaharakis, David",23y 164d,83 (43-1-39 52.41%),72 (0.87),←,
Totals,Totals,25y 63d,2067 (1055-28-984 51.04%),949 (0.46),,
C,"Hird, James",40y 181d,63 (35-1-27 56.35%),,←,
