Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 42d,180 (116-2-62 65.00%),239 (1.33),←,
3,"Bartel, Jimmy",26y 203d,170 (115-2-53 68.24%),105 (0.62),←,
24,"Blake, Mark",24y 289d,92 (73-0-19 79.35%),12 (0.13),←,
17,"Byrnes, Shannon",26y 79d,89 (67-0-22 75.28%),81 (0.91),←,
44,"Enright, Corey",28y 284d,188 (118-2-68 63.30%),50 (0.27),←,
15,"Gamble, Ryan",22y 275d,24 (18-0-6 75.00%),31 (1.29),←,
8,"Hunt, Josh",28y 103d,135 (88-1-46 65.56%),16 (0.12),←,
38,"Hunt, Taylor",19y 232d,3 (2-0-1 66.67%),1 (0.33),←,
20,"Johnson, Steve",26y 356d,143 (100-2-41 70.63%),286 (2.00),←,
45,"Ling, Cameron",29y 118d,216 (138-3-75 64.58%),117 (0.54),←,
13,"Lonergan, Tom",26y 39d,45 (34-1-10 76.67%),44 (0.98),←,
4,"Mackie, Andrew",25y 322d,119 (92-0-27 77.31%),62 (0.52),←,
39,"Milburn, Darren",33y 71d,267 (159-1-107 59.74%),91 (0.34),←,
21,"Mooney, Cameron",30y 272d,203 (135-1-67 66.75%),273 (1.34),192 (125-1-66 65.36%),271 (1.41)
31,"Podsiadly, James",28y 288d,10 (7-0-3 70.00%),29 (2.90),←,
30,"Scarlett, Matthew",31y 20d,234 (147-2-85 63.25%),16 (0.07),←,
14,"Selwood, Joel",22y 30d,83 (72-0-11 86.75%),29 (0.35),←,
27,"Stokes, Mathew",25y 215d,77 (63-0-14 81.82%),117 (1.52),←,
7,"Taylor, Harry",24y 13d,56 (48-0-8 85.71%),8 (0.14),←,
5,"Varcoe, Travis",22y 76d,64 (57-0-7 89.06%),63 (0.98),←,
12,"West, Trent",22y 251d,9 (7-0-2 77.78%),1 (0.11),←,
40,"Wojcinski, David",29y 280d,166 (107-2-57 65.06%),51 (0.31),←,
Totals,Totals,26y 159d,2573 (1763-19-791 68.52%),1722 (0.67),,
C,"Thompson, Mark",46y 218d,248 (153-3-92 62.30%),,←,
