Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",13,4,9,22,,,,3.0,,,,,1.0,,,,,,,,,,
26,"Bickley, Mark",9,4,16,25,,,,5.0,,,,,2.0,,,,,,,,,,
34,"Hart, Ben",7,5,3,10,,,,2.0,,,,,,,1.0,,,,,,,,
35,"Jameson, Rod",6,2,12,18,,,,1.0,,,,,,1.0,,,,,,,,,
2,"Jarman, Andrew",7,,9,16,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Lee, Scott",12,1,12,24,,,,4.0,,,,,2.0,1.0,,,,,,,,,
27,"Liptak, Matthew",9,3,10,19,1,2.0,,3.0,,,,,1.0,3.0,,,,,,,,,
18,"Maynard, Rodney",9,4,12,21,,,,1.0,,,,,2.0,,,,,,,,,,
10,"McDermott, Chris",19,7,25,44,,,,8.0,,,,,2.0,,,,,,,,,,
11,"McGuinness, Tony",22,,6,28,2,2.0,,3.0,,,,,3.0,1.0,,,,,,,,,
25,"Mickan, Mark",5,2,3,8,,2.0,6.0,1.0,,,,,1.0,,,,,,,,,,
6,"Modra, Tony",13,10,4,17,10,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,
52,"Rehn, Shaun",4,6,5,9,,,16.0,1.0,,,,,2.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",6,3,9,15,,,,2.0,,,,,2.0,,,,,,,,,,
5,"Robran, Matthew",8,4,7,15,4,,3.0,1.0,,,,,,,,,,,,,,,
45,"Rouvray, Paul",7,1,1,8,,,,5.0,,,,,1.0,1.0,,,,,,,,,
3,"Rowe, Stephen",5,1,3,8,1,,,,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",5,4,8,13,,,,4.0,,,,,2.0,,,,,,,,,,
12,"Tregenza, Simon",23,4,7,30,,,,,,,,,1.0,,,,,,,,,,
33,"Weidemann, Wayne",1,,3,4,,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,65,164,354,19,9.0,25.0,47.0,,,,,24.0,11.0,4.0,,,,,,,,
Opposition,Opposition,198,52,79,277,18,13.0,18.0,18.0,,,,,10.0,24.0,2.0,,,,,,,,
