Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",24y 183d,77 (17-1-59 22.73%),17 (0.22),22 (10-0-12 45.45%),4 (0.18)
33,"Barlow, Kris",26y 37d,14 (7-0-7 50.00%),8 (0.57),←,
17,"Chick, Daniel",23y 192d,82 (35-2-45 43.90%),93 (1.13),←,
23,"Collica, Michael",22y 43d,21 (9-1-11 45.24%),3 (0.14),←,
9,"Crawford, Shane",24y 346d,135 (63-2-70 47.41%),101 (0.75),←,
24,"Croad, Trent",19y 165d,37 (16-1-20 44.59%),20 (0.54),←,
19,"Dixon, Ben",22y 68d,47 (23-1-23 50.00%),59 (1.26),←,
5,"Harford, Daniel",22y 155d,94 (39-1-54 42.02%),36 (0.38),←,
3,"Hay, Jonathan",20y 8d,42 (14-1-27 34.52%),3 (0.07),←,
2,"Holland, Nick",25y 23d,97 (40-2-55 42.27%),130 (1.34),←,
37,"Lekkas, Angelo",23y 53d,68 (26-1-41 38.97%),15 (0.22),←,
15,"Lord, Aaron",24y 31d,96 (47-2-47 50.00%),114 (1.19),64 (24-1-39 38.28%),95 (1.48)
7,"McCabe, Luke",23y 11d,71 (31-1-39 44.37%),4 (0.06),←,
20,"Rawlings, Jade",21y 316d,27 (10-0-17 37.04%),15 (0.56),←,
10,"Robran, Jonathon",26y 304d,74 (32-1-41 43.92%),5 (0.07),←,
32,"Rock, Anthony",28y 326d,192 (115-1-76 60.16%),143 (0.74),14 (7-1-6 53.57%),5 (0.36)
11,"Smith, Joel",22y 110d,74 (37-1-36 50.68%),59 (0.80),16 (8-1-7 53.13%),8 (0.50)
29,"Tallis, Rayden",24y 73d,70 (28-0-42 40.00%),12 (0.17),←,
6,"Taylor, Richard",26y 38d,95 (40-2-53 43.16%),39 (0.41),←,
16,"Thompson, Nathan",21y 188d,19 (9-1-9 50.00%),17 (0.89),←,
8,"Treleven, Craig",29y 68d,73 (32-1-40 44.52%),19 (0.26),←,
30,"Woods, Tony",30y 50d,134 (56-2-76 42.54%),29 (0.22),103 (40-2-61 39.81%),19 (0.18)
Totals,Totals,24y 60d,1639 (726-25-888 44.30%),941 (0.57),,
C,"Judge, Ken",41y 218d,88 (36-2-50 42.05%),,←,
