Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",3,3,2,5,,,,,1.0,1.0,,1.0,,1.0,,3.0,2.0,1.0,,1.0,,,84.0
41,"Banfield, Bailey",9,,6,15,,,,1.0,2.0,1.0,,6.0,,3.0,,6.0,9.0,,,2.0,2.0,,74.0
15,"Bolton, Shai",11,6,8,19,2,2.0,,3.0,,3.0,3.0,1.0,,,,8.0,10.0,1.0,2.0,,,1.0,86.0
8,"Brayshaw, Andrew",8,2,15,23,,,,5.0,,2.0,9.0,2.0,2.0,2.0,,14.0,11.0,,,3.0,,,81.0
5,"Chapman, Heath",8,4,2,10,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,2.0,9.0,,,,1.0,,79.0
6,"Clark, Jordan",9,,11,20,,,,3.0,4.0,4.0,,1.0,,,,5.0,12.0,,,1.0,,1.0,91.0
36,"Cox, Brennan",5,2,2,7,,,,2.0,4.0,,1.0,3.0,1.0,1.0,,3.0,4.0,,,8.0,,,93.0
4,"Darcy, Sean",10,4,5,15,,,15.0,1.0,1.0,3.0,4.0,6.0,1.0,4.0,,5.0,10.0,,,2.0,,,67.0
43 ↓,"Dudley, Isaiah",1,,1,2,,1.0,,,,,,2.0,,1.0,,,3.0,,,,,,47.0
28,"Erasmus, Neil",12,6,14,26,,,,3.0,3.0,3.0,6.0,1.0,1.0,,,12.0,15.0,,,1.0,,1.0,78.0
32,"Frederick, Michael",13,5,4,17,2,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,3.0,15.0,,1.0,1.0,,1.0,79.0
7 ↑,"Fyfe, Nat",2,,5,7,,,,,,1.0,3.0,2.0,,1.0,,5.0,2.0,,,,,,26.0
9,"Jackson, Luke",12,9,11,23,,1.0,8.0,3.0,,3.0,,3.0,1.0,1.0,2.0,7.0,16.0,2.0,1.0,,,1.0,83.0
30,"ODriscoll, Nathan",6,3,6,12,,,,2.0,2.0,2.0,1.0,4.0,,2.0,,6.0,7.0,,,2.0,,,84.0
2,"OMeara, Jaeger",17,4,9,26,,,,2.0,1.0,9.0,5.0,9.0,,5.0,,7.0,21.0,,,1.0,,,83.0
25,"Pearce, Alex",5,5,4,9,1,,,1.0,1.0,,,1.0,,1.0,,4.0,5.0,2.0,1.0,2.0,,,81.0
16,"Reid, Murphy",6,2,8,14,2,1.0,,,,1.0,1.0,2.0,,1.0,,3.0,12.0,,2.0,,,1.0,72.0
13,"Ryan, Luke",14,6,3,17,,,,3.0,6.0,,,2.0,,1.0,,2.0,9.0,,,5.0,,,95.0
3,"Serong, Caleb",15,2,13,28,1,1.0,,2.0,2.0,7.0,7.0,4.0,1.0,,3.0,16.0,11.0,2.0,,1.0,,,81.0
39,"Switkowski, Sam",5,2,7,12,,1.0,,2.0,,2.0,2.0,2.0,,,,3.0,8.0,,,2.0,,1.0,80.0
35,"Treacy, Josh",4,2,6,10,2,,,2.0,,2.0,,1.0,1.0,,,7.0,4.0,1.0,1.0,3.0,,,92.0
20,"Voss, Patrick",7,5,3,10,3,,,1.0,,4.0,,3.0,2.0,2.0,,5.0,6.0,2.0,2.0,,,,78.0
23,"Worner, Karl",8,4,7,15,,2.0,,,1.0,2.0,,,,,,1.0,13.0,,1.0,7.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,76,152,342,13,14.0,23.0,39.0,31.0,54.0,43.0,59.0,12.0,29.0,5.0,127.0,214.0,11.0,11.0,42.0,3.0,7.0,
Opposition,Opposition,218,107,133,351,13,8.0,34.0,56.0,39.0,46.0,25.0,60.0,29.0,12.0,1.0,126.0,214.0,13.0,11.0,48.0,5.0,6.0,
