North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",8,3,7,15,1,,,6.0,1.0,4.0,1.0,5.0,2.0,3.0,,7.0,8.0,,,2.0,,1.0,67.0
4,"Anthony, Liam",12,3,12,24,,,,3.0,4.0,2.0,8.0,1.0,,1.0,,10.0,15.0,,,,,,78.0
28,"Bastinac, Ryan",7,3,8,15,,,,4.0,,2.0,,5.0,,3.0,,4.0,10.0,,,,,,72.0
10,"Cunnington, Ben",2,2,10,12,,,,4.0,,,,,,,,3.0,9.0,,,2.0,,,64.0
27,"Edwards, Aaron",7,,2,9,2,1.0,,3.0,,3.0,,1.0,6.0,1.0,,8.0,1.0,,,,,1.0,87.0
11,"Firrito, Michael",12,3,9,21,,,,2.0,4.0,3.0,2.0,3.0,2.0,1.0,,10.0,10.0,,,3.0,,,97.0
22,"Goldstein, Todd",6,3,8,14,,,28.0,4.0,,3.0,3.0,3.0,6.0,2.0,,11.0,3.0,2.0,,4.0,,,72.0
24,"Greenwood, Levi",5,2,6,11,,,,8.0,2.0,1.0,,2.0,2.0,2.0,,5.0,6.0,,,,,,71.0
17,"Grima, Nathan",7,2,1,8,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,4.0,3.0,1.0,,6.0,,,100.0
31,"Hale, David",5,3,2,7,3,1.0,,3.0,,,,2.0,2.0,2.0,,3.0,4.0,1.0,3.0,3.0,,,92.0
6,"Hansen, Lachlan",7,6,5,12,,,,2.0,5.0,,1.0,3.0,,1.0,,4.0,8.0,,,1.0,,,100.0
29,"Harvey, Brent",14,5,6,20,,2.0,,9.0,,6.0,3.0,,1.0,,,5.0,13.0,,,1.0,,2.0,94.0
1,"McIntosh, Hamish",8,5,5,13,,,29.0,3.0,2.0,,3.0,2.0,2.0,2.0,,5.0,7.0,,,,,,68.0
42,"McMahon, Scott",9,5,4,13,,,,5.0,3.0,2.0,,1.0,,,,1.0,10.0,,,1.0,,,76.0
3,"Rawlings, Brady",11,4,10,21,1,,,,,4.0,,2.0,,2.0,1.0,4.0,17.0,,1.0,1.0,,,97.0
9,"Swallow, Andrew",8,2,7,15,1,,,13.0,1.0,2.0,3.0,6.0,1.0,3.0,,9.0,6.0,,,2.0,,,83.0
12,"Thomas, Lindsay",8,1,2,10,,1.0,,6.0,,4.0,1.0,2.0,,,,3.0,5.0,,1.0,,,1.0,72.0
16,"Thompson, Scott",6,5,6,12,,,,2.0,1.0,1.0,,2.0,,2.0,,4.0,8.0,1.0,,6.0,1.0,,100.0
14,"Urquhart, Gavin",10,3,3,13,,,,,5.0,2.0,2.0,3.0,,1.0,,3.0,7.0,,,,,,81.0
5,"Warren, Ben",7,5,4,11,1,1.0,,5.0,,1.0,,2.0,1.0,1.0,,6.0,5.0,1.0,1.0,3.0,,,83.0
8,"Wells, Daniel",18,7,2,20,3,1.0,,,1.0,6.0,2.0,1.0,2.0,,3.0,5.0,16.0,,2.0,4.0,,,85.0
7,"Ziebell, Jack",3,2,9,12,,,,9.0,,,3.0,,,,,5.0,6.0,,,,,,62.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,74,128,308,12,10.0,57.0,93.0,31.0,47.0,32.0,48.0,28.0,29.0,4.0,119.0,177.0,6.0,8.0,39.0,1.0,5.0,
Opposition,Opposition,207,117,159,366,10,10.0,28.0,63.0,31.0,42.0,27.0,55.0,29.0,28.0,2.0,118.0,254.0,5.0,7.0,51.0,4.0,6.0,
