Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",13,4.0,4.0,17,,1.0,,1.0,5.0,,1.0,,2.0,,,5,11.0,,,3.0,,,
10,"Bateman, Chance",4,2.0,2.0,6,,,,1.0,1.0,,1.0,,,1.0,,2,5.0,,,,,,
17,"Chick, Daniel",13,5.0,,13,1.0,,1.0,5.0,1.0,4.0,1.0,,,,,3,8.0,1.0,,2.0,1.0,,
25,"Clarke, Tim",6,2.0,4.0,10,,,,1.0,,1.0,2.0,2.0,,,,2,6.0,,,,,,
9,"Crawford, Shane",12,4.0,8.0,20,2.0,,,3.0,2.0,1.0,4.0,2.0,1.0,,,9,10.0,,,2.0,,,
24,"Croad, Trent",5,1.0,4.0,9,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,,6,1.0,1.0,1.0,1.0,,,
19,"Dixon, Ben",6,3.0,4.0,10,,,,2.0,,1.0,,2.0,1.0,1.0,,5,5.0,,,1.0,,,
34,"Graham, Mark",7,5.0,9.0,16,,,,,2.0,,2.0,1.0,,,,11,5.0,1.0,,2.0,,,
5,"Harford, Daniel",11,4.0,6.0,17,1.0,,,2.0,1.0,2.0,,1.0,2.0,2.0,,8,6.0,1.0,,,,,
3,"Hay, Jonathan",6,6.0,3.0,9,,,2.0,3.0,4.0,1.0,,,,1.0,,4,5.0,2.0,,,,,
2,"Holland, Nick",4,5.0,2.0,6,,1.0,1.0,1.0,,1.0,,,1.0,,,2,5.0,,1.0,,,,
37,"Lekkas, Angelo",18,8.0,8.0,26,,,,3.0,4.0,5.0,4.0,3.0,,1.0,,6,15.0,,1.0,2.0,,,
15,"Lord, Aaron",7,5.0,2.0,9,2.0,1.0,,,,,,,1.0,,,3,7.0,,3.0,,,,
7,"McCabe, Luke",7,3.0,4.0,11,,,,4.0,1.0,,,1.0,,1.0,,3,8.0,,,,,,
1,"Nicholls, Bill",3,3.0,1.0,4,,,,,,1.0,,,,1.0,,1,3.0,,,2.0,,,
12,"OFarrell, Brett",4,2.0,8.0,12,,,11.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,,8,4.0,,,2.0,,,
13,"Picioane, Lance",5,,1.0,6,,,,1.0,1.0,2.0,1.0,1.0,,,,5,,,,,,,
20,"Rawlings, Jade",6,2.0,7.0,13,,,,1.0,1.0,1.0,,2.0,,,,5,7.0,,,,,,
11,"Smith, Joel",17,5.0,7.0,24,,,,5.0,9.0,3.0,6.0,1.0,1.0,2.0,,15,9.0,,,2.0,1.0,,
4,"Tallis, Rayden",14,3.0,1.0,15,,,,2.0,3.0,,,2.0,2.0,,,5,9.0,,,2.0,,,
23,"Thompson, Nathan",13,4.0,2.0,15,1.0,1.0,8.0,,3.0,6.0,,1.0,1.0,2.0,,9,7.0,3.0,1.0,,,,
21,"Vandenberg, Richard",7,3.0,5.0,12,,,,2.0,1.0,1.0,3.0,1.0,,1.0,,8,3.0,2.0,,2.0,,,
Totals,Totals,188,79.0,92.0,280,8.0,5.0,23.0,39.0,41.0,33.0,29.0,22.0,15.0,17.0,,125,139.0,11.0,7.0,23.0,2.0,,
Opposition,Opposition,211,68.0,127.0,338,20.0,20.0,48.0,46.0,21.0,70.0,55.0,20.0,17.0,15.0,6.0,153,172.0,14.0,16.0,44.0,4.0,,
