Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",12,8,6,18,,,,3.0,3.0,2.0,2.0,3.0,,2.0,,4.0,15.0,,,3.0,,,73.0
11,"Aish, James",11,4,8,19,,1.0,,4.0,4.0,2.0,1.0,1.0,,,,6.0,12.0,,,5.0,,1.0,84.0
8,"Brayshaw, Andrew",14,8,19,33,,,,8.0,3.0,4.0,7.0,2.0,1.0,,,9.0,26.0,,,1.0,1.0,1.0,82.0
5,"Cerra, Adam",14,4,14,28,1,,,,1.0,5.0,4.0,5.0,1.0,1.0,,9.0,18.0,1.0,,1.0,,2.0,80.0
33,"Colyer, Travis",6,,4,10,,,,3.0,,3.0,,,,,,2.0,8.0,,,1.0,,1.0,70.0
6,"Conca, Reece",,,,,,,,,,,,,,,,,,,,,,,
36,"Cox, Brennan",12,9,7,19,,,,1.0,2.0,1.0,,,1.0,,,5.0,14.0,,,9.0,,,100.0
12,"Crowden, Mitch",,1,9,9,,,,,,1.0,,1.0,,1.0,,5.0,4.0,,,1.0,,,70.0
4,"Darcy, Sean",9,4,13,22,,,39.0,8.0,1.0,4.0,7.0,6.0,1.0,1.0,,14.0,8.0,1.0,1.0,1.0,1.0,,83.0
44,"Duman, Taylin",10,6,8,18,,,,2.0,6.0,1.0,,3.0,,1.0,,7.0,9.0,,,4.0,,,82.0
7,"Fyfe, Nat",16,6,12,28,,1.0,,3.0,3.0,2.0,5.0,6.0,,,,13.0,14.0,1.0,2.0,1.0,,,90.0
23,"Henry, Liam",2,3,6,8,,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,1.0,,,64.0
37,"Lobb, Rory",10,6,2,12,1,2.0,5.0,2.0,2.0,3.0,,3.0,1.0,1.0,,6.0,6.0,3.0,2.0,4.0,,,100.0
2,"Logue, Griffin",9,5,7,16,,,,6.0,3.0,,,2.0,,1.0,,7.0,10.0,2.0,,5.0,,,97.0
16,"Mundy, David",7,1,15,22,1,,,5.0,,2.0,6.0,5.0,1.0,3.0,2.0,16.0,7.0,,,1.0,,1.0,77.0
28,"Schultz, Lachie",10,6,4,14,,1.0,,2.0,1.0,5.0,,6.0,,2.0,,4.0,11.0,,1.0,1.0,,,78.0
3,"Serong, Caleb",8,1,11,19,,1.0,,5.0,,3.0,2.0,3.0,3.0,1.0,,10.0,11.0,,,2.0,,,80.0
39,"Switkowski, Sam",5,2,5,10,,,,5.0,,3.0,,1.0,1.0,,,1.0,8.0,,,2.0,,,69.0
20,"Taberner, Matthew",13,7,3,16,4,3.0,,1.0,,1.0,,3.0,1.0,,1.0,4.0,11.0,,4.0,2.0,,,100.0
18,"Tucker, Darcy",11,5,6,17,,,,4.0,2.0,1.0,,2.0,,,,2.0,14.0,1.0,,,,,80.0
10,"Walters, Michael",7,6,6,13,1,1.0,,4.0,1.0,1.0,,3.0,,1.0,,4.0,10.0,,1.0,2.0,2.0,,83.0
38,"Watson, Tobe",8,6,5,13,,,,2.0,1.0,,,3.0,1.0,1.0,,3.0,11.0,,,4.0,,,74.0
14,"Wilson, Nathan",15,4,2,17,,,,,4.0,4.0,1.0,,1.0,,,1.0,12.0,,,,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,102,172,381,8,13.0,44.0,70.0,37.0,49.0,35.0,59.0,13.0,17.0,3.0,134.0,245.0,10.0,12.0,51.0,4.0,7.0,
Opposition,Opposition,214,96,164,378,10,8.0,28.0,68.0,41.0,47.0,33.0,60.0,17.0,13.0,3.0,137.0,230.0,11.0,11.0,38.0,3.0,8.0,
