Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
25,"Bode, Matthew",19y 20d,4 (1-0-3 25.00%),2 (0.50),←,
5,"Bond, Shane",23y 10d,67 (39-1-27 58.96%),27 (0.40),33 (15-1-17 46.97%),7 (0.21)
3,"Breuer, Shayne",25y 312d,103 (61-3-39 60.68%),98 (0.95),32 (15-2-15 50.00%),21 (0.66)
26,"Burgoyne, Peter",20y 171d,22 (9-1-12 43.18%),18 (0.82),←,
6,"Cummings, Scott",24y 182d,75 (40-4-31 56.00%),185 (2.47),35 (15-2-18 45.71%),102 (2.91)
28,"Daniels, Stephen",21y 319d,22 (9-2-11 45.45%),1 (0.05),←,
37,"Dew, Stuart",18y 335d,10 (3-1-6 35.00%),4 (0.40),←,
19,"Dickie, Donald",26y 72d,35 (15-2-18 45.71%),12 (0.34),←,
11,"Eagleton, Nathan",19y 251d,34 (15-2-17 47.06%),27 (0.79),←,
10,"Francou, Josh",23y 346d,38 (17-2-19 47.37%),25 (0.66),←,
39,"Heuskes, Adam",22y 121d,83 (40-2-41 49.40%),7 (0.08),34 (15-2-17 47.06%),1 (0.03)
29,"Kingsley, Adam",22y 333d,28 (14-1-13 51.79%),8 (0.29),←,
20,"Lade, Brendon",22y 9d,38 (17-2-19 47.37%),29 (0.76),←,
22,"Lockwood, Bowen",20y 18d,24 (11-1-12 47.92%),16 (0.67),←,
9,"Lyle, Brayden",25y 135d,62 (30-2-30 50.00%),10 (0.16),36 (16-2-18 47.22%),5 (0.14)
33,"Mead, Darren",27y 112d,38 (17-2-19 47.37%),2 (0.05),←,
14,"Paxman, Stephen",27y 227d,136 (38-1-97 28.31%),18 (0.13),34 (16-1-17 48.53%),
2,"Primus, Matthew",23y 188d,54 (17-2-35 33.33%),13 (0.24),34 (16-2-16 50.00%),8 (0.24)
36,"Stevens, Nick",18y 197d,11 (5-1-5 50.00%),9 (0.82),←,
16,"Tredrea, Warren",19y 207d,12 (6-0-6 50.00%),23 (1.92),←,
1,"Wanganeen, Gavin",25y 31d,160 (89-5-66 57.19%),85 (0.53),33 (16-2-15 51.52%),22 (0.67)
15,"Wilson, Michael",21y 240d,37 (17-2-18 48.65%),20 (0.54),←,
Totals,Totals,22y 257d,1093 (510-39-544 46.66%),639 (0.58),,
C,"Cahill, John",58y 83d,85 (44-2-39 52.94%),,38 (17-2-19 47.37%),
