Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",4,2,5,9,,,,,3.0,,,3.0,1.0,2.0,,3.0,7.0,,,2.0,,,
30,"Bourke, David",6,2,3,9,,,,2.0,2.0,2.0,,,2.0,3.0,,4.0,6.0,,,,,,
11,"Bowden, Joel",3,,4,7,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,4.0,,,1.0,,,
15,"Cameron, Leon",9,3,6,15,1,,1.0,3.0,4.0,1.0,2.0,3.0,,,,4.0,10.0,,,2.0,1.0,,
9,"Campbell, Wayne",15,5,12,27,,,,1.0,1.0,4.0,5.0,1.0,3.0,3.0,,10.0,19.0,1.0,1.0,2.0,2.0,,
6,"Chaffey, Mark",13,6,7,20,1,1.0,,2.0,,4.0,1.0,,,,1.0,5.0,15.0,1.0,1.0,,2.0,,
24,"Coughlan, Mark",4,1,8,12,,,,1.0,1.0,,3.0,,1.0,,,6.0,6.0,,,,,,
25,"Gale, Brendon",3,1,3,6,,,25.0,3.0,,1.0,1.0,,1.0,,,4.0,2.0,,,2.0,,,
2,"Gaspar, Darren",6,2,2,8,,,,1.0,4.0,1.0,1.0,,2.0,,,3.0,4.0,,,,,,
20,"Hall, Ray",3,,5,8,,,2.0,2.0,,1.0,2.0,3.0,1.0,2.0,,5.0,3.0,,,1.0,,,
1,"Hilton, Rory",4,1,1,5,1,1.0,1.0,3.0,,,,,,1.0,,4.0,1.0,,1.0,,,,
16,"Holland, Ben",9,2,5,14,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,8.0,6.0,1.0,,1.0,,,
39,"Kellaway, Andrew",7,5,3,10,1,,,1.0,,3.0,,,2.0,,,4.0,7.0,1.0,1.0,3.0,,,
3,"Kellaway, Duncan",11,4,12,23,,,2.0,6.0,2.0,4.0,11.0,1.0,3.0,,,10.0,13.0,,1.0,4.0,,,
33,"Knights, Matthew",12,2,5,17,,,,1.0,1.0,4.0,3.0,3.0,1.0,3.0,,11.0,7.0,,,,,,
27,"Krakouer, Andrew",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,
5,"Ottens, Brad",12,9,1,13,6,2.0,6.0,1.0,,3.0,1.0,,2.0,3.0,,7.0,7.0,3.0,5.0,1.0,,,
4,"Rogers, Matthew",2,2,1,3,,2.0,,1.0,,,,,1.0,,,2.0,2.0,,1.0,,,,
19,"Sziller, Steven",6,3,4,10,,,1.0,2.0,1.0,,2.0,1.0,,1.0,,5.0,6.0,,,2.0,,,
32,"Tivendale, Greg",16,4,4,20,1,2.0,,,2.0,3.0,2.0,2.0,,2.0,,6.0,14.0,,,,,,
29,"Torney, Jason",5,2,4,9,,,,1.0,1.0,3.0,,,,,,6.0,4.0,2.0,,1.0,,,
36,"Zantuck, Ty",2,2,4,6,,,,2.0,1.0,,1.0,,,,,3.0,2.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,152,58,100,252,11,10.0,39.0,36.0,27.0,36.0,37.0,19.0,20.0,22.0,1.0,112.0,146.0,9.0,11.0,24.0,5.0,,
Opposition,Opposition,201,110,85,286,17,16.0,25.0,50.0,22.0,53.0,38.0,19.0,22.0,20.0,5.0,105.0,181.0,21.0,20.0,19.0,7.0,,
