Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",29y 236d,253 (141-0-112 55.73%),247 (0.98),←,
29,"Bramble, Lachlan",27y 90d,72 (33-2-37 47.22%),8 (0.11),42 (24-0-18 57.14%),6 (0.14)
36,"Cleary, Luke",23y 135d,18 (12-0-6 66.67%),1 (0.06),←,
31,"Dale, Bailey",28y 361d,173 (95-0-78 54.91%),87 (0.50),←,
10,"Darcy, Sam",21y 364d,40 (22-0-18 55.00%),73 (1.83),←,
42,"Davidson, Sam",23y 217d,17 (9-0-8 52.94%),10 (0.59),←,
44,"English, Tim",27y 342d,149 (82-0-67 55.03%),88 (0.59),←,
27,"Freijah, Joel",19y 246d,31 (19-0-12 61.29%),15 (0.48),←,
38,"Garcia, Riley",24y 169d,34 (17-0-17 50.00%),14 (0.41),←,
39,"Johannisen, Jason",32y 252d,207 (108-0-99 52.17%),77 (0.37),←,
19,"Jones, Liam",34y 144d,205 (81-0-124 39.51%),84 (0.41),110 (51-0-59 46.36%),68 (0.62)
8,"Kennedy, Matthew",28y 103d,136 (66-3-67 49.63%),77 (0.57),18 (10-0-8 55.56%),20 (1.11)
21,"Liberatore, Tom",33y 63d,252 (126-0-126 50.00%),91 (0.36),←,
7,"Lobb, Rory",32y 159d,194 (107-2-85 55.67%),175 (0.90),54 (31-0-23 57.41%),32 (0.59)
30,"McNeil, Lachlan",24y 159d,70 (44-0-26 62.86%),38 (0.54),←,
33,"Naughton, Aaron",25y 230d,161 (89-0-72 55.28%),264 (1.64),←,
18,"ODonnell, James",22y 321d,43 (23-0-20 53.49%),7 (0.16),←,
25,"Poulter, Caleb",22y 279d,32 (14-0-18 43.75%),8 (0.25),20 (11-0-9 55.00%),6 (0.30)
20,"Richards, Ed",26y 15d,143 (76-0-67 53.15%),51 (0.36),←,
9,"Sanders, Ryley",20y 178d,31 (17-0-14 54.84%),12 (0.39),←,
23,"Vandermeer, Laitham",26y 165d,84 (46-0-38 54.76%),44 (0.52),←,
14,"West, Rhylee",25y 6d,76 (44-0-32 57.89%),75 (0.99),←,
34,"Williams, Bailey",27y 281d,169 (92-0-77 54.44%),42 (0.25),←,
Totals,Totals,26y 180d,2590 (1363-7-1220 52.63%),1588 (0.61),,
C,"Beveridge, Luke",54y 329d,248 (140-0-108 56.45%),,←,
