North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 47d,91 (46-1-44 51.10%),67 (0.74),←,
18,"Atley, Shaun",21y 252d,70 (36-0-34 51.43%),7 (0.10),←,
3,"Bastinac, Ryan",22y 335d,88 (47-0-41 53.41%),47 (0.53),←,
35,"Black, Aaron",23y 175d,31 (17-0-14 54.84%),49 (1.58),←,
10,"Cunnington, Ben",22y 327d,83 (42-0-41 50.60%),29 (0.35),←,
15,"Dal Santo, Nick",30y 90d,269 (150-5-114 56.69%),143 (0.53),9 (5-0-4 55.56%),3 (0.33)
38,"Daw, Majak",23y 73d,10 (5-0-5 50.00%),14 (1.40),←,
11,"Firrito, Michael",30y 177d,215 (105-2-108 49.30%),28 (0.13),←,
43,"Gibson, Sam",27y 361d,44 (25-0-19 56.82%),18 (0.41),←,
22,"Goldstein, Todd",25y 326d,110 (56-1-53 51.36%),52 (0.47),←,
24,"Greenwood, Levi",25y 93d,60 (31-1-28 52.50%),14 (0.23),←,
6,"Hansen, Lachlan",25y 279d,108 (53-1-54 49.54%),75 (0.69),←,
29,"Harvey, Brent",36y 9d,371 (200-3-168 54.31%),440 (1.19),←,
21,"McDonald, Luke",19y 103d,9 (5-0-4 55.56%),,←,
28,"Nahas, Robin",26y 194d,87 (32-3-52 38.51%),104 (1.20),4 (3-0-1 75.00%),4 (1.00)
20,"Petrie, Drew",31y 220d,253 (122-3-128 48.81%),319 (1.26),←,
9,"Swallow, Andrew",26y 355d,148 (69-1-78 46.96%),67 (0.45),←,
12,"Thomas, Lindsay",26y 84d,139 (65-2-72 47.48%),223 (1.60),←,
16,"Thompson, Scott",28y 14d,120 (53-2-65 45.00%),6 (0.05),←,
36,"Tippett, Joel",25y 209d,6 (2-0-4 33.33%),,4 (2-0-2 50.00%),
19,"Wright, Sam",23y 312d,72 (35-0-37 48.61%),54 (0.75),←,
7,"Ziebell, Jack",23y 84d,86 (40-0-46 46.51%),42 (0.49),←,
Totals,Totals,26y 21d,2470 (1236-25-1209 50.04%),1798 (0.73),,
C,"Scott, Brad",38y 20d,98 (50-0-48 51.02%),,←,
