Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",5,1,8,13,,,,4.0,2.0,2.0,,3.0,1.0,2.0,,7.0,6.0,1.0,,4.0,,,82.0
9,"Angwin, Ryan",9,4,10,19,,1.0,,2.0,1.0,4.0,,1.0,,,,2.0,17.0,,1.0,,,,93.0
14,"Bedford, Toby",7,1,9,16,1,1.0,,8.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,11.0,,,3.0,,,89.0
32,"Briggs, Kieren",7,2,9,16,,1.0,29.0,4.0,,1.0,9.0,4.0,4.0,2.0,,12.0,4.0,,,1.0,,,70.0
46,"Brown, Callum",8,4,1,9,2,,,1.0,,2.0,1.0,,,,,3.0,7.0,1.0,1.0,1.0,,,74.0
44,"Buckley, Jack",5,6,4,9,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,2.0,7.0,1.0,,7.0,2.0,,91.0
5 ↓,"Cadman, Aaron",2,1,2,4,1,1.0,,1.0,,,,2.0,,1.0,,1.0,5.0,,1.0,,,,47.0
17,"Callaghan, Finn",6,,16,22,,,,3.0,2.0,5.0,4.0,3.0,,,,8.0,14.0,,,1.0,,,76.0
16,"Daniels, Brent",9,3,9,18,1,1.0,,6.0,,7.0,5.0,5.0,2.0,1.0,,10.0,9.0,,,,,3.0,87.0
12,"Green, Tom",10,4,20,30,,,,2.0,1.0,3.0,4.0,7.0,1.0,1.0,,11.0,19.0,,,1.0,,,81.0
4,"Greene, Toby",10,4,8,18,1,5.0,,2.0,,2.0,2.0,2.0,1.0,2.0,,8.0,12.0,,2.0,,,,96.0
19,"Haynes, Nick",16,8,2,18,,,,,9.0,1.0,,3.0,1.0,1.0,,2.0,17.0,,,4.0,1.0,,74.0
27,"Himmelberg, Harry",11,7,11,22,,,,1.0,7.0,2.0,1.0,3.0,,,,3.0,15.0,,,,1.0,,87.0
23,"Hogan, Jesse",12,12,3,15,1,3.0,,2.0,,2.0,,1.0,1.0,,,6.0,9.0,4.0,6.0,,,,89.0
39,"Idun, Connor",9,5,7,16,,,,2.0,1.0,,,1.0,,1.0,,6.0,11.0,1.0,,2.0,4.0,,86.0
22,"Kelly, Josh",15,4,12,27,1,1.0,,1.0,2.0,6.0,1.0,3.0,,1.0,3.0,8.0,19.0,,,,2.0,,84.0
31 ↑,"McMullin, Toby",1,,1,2,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,19.0
33,"OHalloran, Xavier",4,2,9,13,,,,4.0,1.0,3.0,,3.0,,2.0,,4.0,9.0,,,1.0,,1.0,73.0
26,"Riccardi, Jake",16,12,3,19,,1.0,6.0,,,4.0,,1.0,,,,4.0,15.0,2.0,3.0,1.0,,,79.0
15,"Taylor, Sam",4,2,12,16,,,,1.0,3.0,1.0,,1.0,1.0,,,9.0,6.0,,,1.0,1.0,,100.0
28,"Thomas, Harvey",7,2,8,15,1,,,5.0,,3.0,,1.0,1.0,1.0,,6.0,7.0,,,2.0,,,73.0
8,"Ward, Callan",13,4,10,23,,,,4.0,1.0,2.0,3.0,1.0,2.0,1.0,,8.0,14.0,,,2.0,,,69.0
6,"Whitfield, Lachie",18,4,10,28,,,,9.0,4.0,1.0,1.0,2.0,1.0,1.0,,7.0,10.0,,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,92,184,388,9,19.0,35.0,63.0,36.0,56.0,34.0,53.0,18.0,21.0,5.0,133.0,244.0,10.0,14.0,32.0,11.0,4.0,
Opposition,Opposition,201,90,112,313,6,15.0,22.0,52.0,47.0,42.0,33.0,44.0,21.0,18.0,1.0,114.0,188.0,6.0,9.0,48.0,6.0,6.0,
