Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",26y 99d,95 (54-0-41 56.84%),55 (0.58),←,
32,"Dangerfield, Patrick",19y 83d,15 (9-0-6 60.00%),11 (0.73),←,
11,"Doughty, Michael",29y 326d,155 (95-0-60 61.29%),38 (0.25),←,
26,"Douglas, Richard",22y 141d,50 (28-0-22 56.00%),32 (0.64),←,
9,"Edwards, Tyson",32y 325d,302 (166-0-136 54.97%),189 (0.63),←,
18,"Johncock, Graham",26y 249d,158 (89-0-69 56.33%),90 (0.57),←,
21,"Knights, Chris",22y 275d,59 (35-0-24 59.32%),31 (0.53),←,
14,"Mackay, David",20y 337d,32 (21-0-11 65.63%),7 (0.22),←,
20,"Maric, Ivan",23y 174d,39 (24-0-15 61.54%),18 (0.46),←,
23,"McLeod, Andrew",32y 327d,317 (174-0-143 54.89%),260 (0.82),←,
2,"Moran, Brad",22y 271d,17 (9-0-8 52.94%),7 (0.41),14 (9-0-5 64.29%),7 (0.50)
22,"Otten, Andy",20y 43d,15 (9-0-6 60.00%),1 (0.07),←,
40,"Porplyzia, Jason",24y 212d,57 (36-0-21 63.16%),87 (1.53),←,
25,"Rutten, Ben",26y 30d,115 (72-0-43 62.61%),5 (0.04),←,
12,"Shirley, Robert",29y 18d,143 (81-0-62 56.64%),27 (0.19),←,
27,"Stevens, Scott",27y 163d,113 (59-1-53 52.65%),75 (0.66),88 (49-0-39 55.68%),58 (0.66)
15,"Symes, Brad",24y 112d,45 (23-0-22 51.11%),5 (0.11),25 (15-0-10 60.00%),3 (0.12)
5,"Thompson, Scott",26y 105d,144 (84-0-60 58.33%),100 (0.69),105 (66-0-39 62.86%),83 (0.79)
4,"Tippett, Kurt",22y 50d,32 (18-0-14 56.25%),39 (1.22),←,
7,"van Berlo, Nathan",23y 21d,89 (54-0-35 60.67%),26 (0.29),←,
17,"Vince, Bernie",23y 268d,44 (28-0-16 63.64%),25 (0.57),←,
13,"Walker, Taylor",19y 63d,13 (8-0-5 61.54%),23 (1.77),←,
Totals,Totals,24y 301d,2049 (1176-1-872 57.39%),1151 (0.56),,
C,"Craig, Neil",53y 167d,117 (72-0-45 61.54%),,←,
