Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",26y 59d,98 (64-0-34 65.31%),55 (0.56),←,
8,"Bewick, Darren",24y 326d,88 (54-0-34 61.36%),138 (1.57),←,
6,"Daniher, Anthony",29y 173d,214 (114-0-100 53.27%),79 (0.37),99 (65-0-34 65.66%),17 (0.17)
7,"Daniher, Chris",26y 103d,34 (20-0-14 58.82%),13 (0.38),←,
28,"Flood, David",23y 141d,36 (22-0-14 61.11%),21 (0.58),←,
29,"Grenvold, David",26y 128d,45 (32-0-13 71.11%),7 (0.16),←,
1,"Harvey, Mark",27y 31d,129 (88-0-41 68.22%),155 (1.20),←,
33,"Hills, Paul",19y 296d,25 (14-0-11 56.00%),3 (0.12),←,
9,"Kickett, Derek",29y 280d,60 (34-0-26 56.67%),65 (1.08),48 (29-0-19 60.42%),53 (1.10)
42,"Kilpatrick, Glenn",19y 318d,11 (8-0-3 72.73%),2 (0.18),←,
13,"Long, Michael",22y 285d,78 (50-0-28 64.10%),55 (0.71),←,
10,"ODonnell, Gary",27y 61d,107 (67-0-40 62.62%),32 (0.30),←,
14,"Plain, Bradley",22y 291d,37 (27-0-10 72.97%),64 (1.73),←,
3,"Salmon, Paul",27y 174d,156 (94-1-61 60.58%),369 (2.37),←,
19,"Somerville, Peter",24y 4d,42 (25-0-17 59.52%),42 (1.00),←,
17,"Sporn, Kieran",25y 319d,61 (39-0-22 63.93%),52 (0.85),←,
26,"Thompson, Mark",28y 236d,144 (93-1-50 64.93%),46 (0.32),←,
21,"Wallis, Dean",22y 320d,51 (27-0-24 52.94%),20 (0.39),←,
4,"Wanganeen, Gavin",19y 24d,33 (17-0-16 51.52%),20 (0.61),←,
24,"Werner, Michael",23y 32d,38 (25-0-13 65.79%),60 (1.58),←,
Totals,Totals,24y 308d,1487 (914-2-571 61.47%),1298 (0.87),,
C,"Sheedy, Kevin",44y 201d,277 (182-1-94 65.88%),,←,
