Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",30y 4d,90 (47-0-43 52.22%),72 (0.80),←,
39,"Campbell, Robert",21y 47d,15 (10-0-5 66.67%),,←,
35,"Cox, Adrian",22y 314d,41 (22-0-19 53.66%),22 (0.54),←,
24,"Cox, Simon",26y 175d,92 (45-0-47 48.91%),41 (0.45),34 (18-0-16 52.94%),17 (0.50)
9,"Crawford, Shane",28y 313d,216 (109-2-105 50.93%),175 (0.81),←,
19,"Dixon, Ben",26y 35d,129 (70-1-58 54.65%),186 (1.44),←,
34,"Graham, Mark",30y 128d,199 (95-2-102 48.24%),58 (0.29),←,
3,"Hay, Jonathan",23y 340d,117 (58-1-58 50.00%),12 (0.10),←,
15,"Hodge, Luke",19y 34d,24 (13-0-11 54.17%),17 (0.71),←,
32,"Hunter, Kingsley",28y 53d,99 (40-1-58 40.91%),115 (1.16),1 (1-0-0 100.00%),1 (1.00)
37,"Lekkas, Angelo",27y 20d,143 (65-1-77 45.80%),84 (0.59),←,
12,"Lonie, Nathan",20y 137d,28 (11-0-17 39.29%),13 (0.46),←,
28,"Mitchell, Sam",20y 280d,24 (13-0-11 54.17%),5 (0.21),←,
13,"Picioane, Lance",23y 42d,49 (26-0-23 53.06%),18 (0.37),45 (25-0-20 55.56%),16 (0.36)
20,"Rawlings, Jade",25y 283d,110 (55-0-55 50.00%),53 (0.48),←,
16,"Ries, Nick",21y 5d,32 (17-0-15 53.13%),10 (0.31),←,
11,"Smith, Joel",26y 77d,137 (70-1-66 51.46%),75 (0.55),79 (41-1-37 52.53%),24 (0.30)
38,"Stone, Nick",21y 291d,16 (10-0-6 62.50%),,←,
4,"Tallis, Rayden",28y 40d,154 (74-0-80 48.05%),26 (0.17),←,
23,"Thompson, Nathan",25y 155d,94 (49-1-44 52.66%),139 (1.48),←,
21,"Vandenberg, Richard",26y 186d,77 (37-1-39 48.70%),32 (0.42),←,
6,"Williams, Mark",20y 97d,6 (2-0-4 33.33%),2 (0.33),←,
Totals,Totals,24y 255d,1892 (938-11-943 49.58%),1155 (0.61),,
C,"Schwab, Peter",42y 300d,86 (46-0-40 53.49%),,←,
