Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 60d,211 (94-0-117 44.55%),149 (0.71),←,
16,"Bowden, Patrick",25y 16d,70 (18-1-51 26.43%),69 (0.99),20 (10-0-10 50.00%),14 (0.70)
6,"Chaffey, Mark",29y 106d,164 (69-0-95 42.07%),34 (0.21),←,
3,"Deledio, Brett",19y 124d,41 (20-0-21 48.78%),19 (0.46),←,
41,"Foley, Nathan",20y 346d,25 (11-0-14 44.00%),4 (0.16),←,
20,"Hall, Ray",25y 297d,98 (40-0-58 40.82%),28 (0.29),←,
43,"Howat, Cameron",21y 202d,3 (2-0-1 66.67%),2 (0.67),←,
31,"Hyde, Chris",24y 11d,67 (20-0-47 29.85%),20 (0.30),←,
17,"Johnson, Kane",28y 158d,178 (81-0-97 45.51%),65 (0.37),74 (26-0-48 35.14%),21 (0.28)
27,"Krakouer, Andrew",23y 197d,92 (32-0-60 34.78%),95 (1.03),←,
26,"Pattison, Adam",20y 168d,15 (9-0-6 60.00%),2 (0.13),←,
15,"Pettifer, Kayne",24y 210d,79 (34-0-45 43.04%),82 (1.04),←,
14,"Polo, Dean",20y 15d,15 (8-0-7 53.33%),6 (0.40),←,
4,"Raines, Andrew",20y 165d,27 (13-0-14 48.15%),1 (0.04),←,
12,"Richardson, Matthew",31y 154d,232 (102-0-130 43.97%),679 (2.93),←,
25,"Schulz, Jay",21y 124d,35 (12-0-23 34.29%),30 (0.86),←,
5,"Simmonds, Troy",28y 38d,145 (72-0-73 49.66%),108 (0.74),41 (20-0-21 48.78%),42 (1.02)
10,"Stafford, Greg",31y 358d,202 (90-1-111 44.80%),138 (0.68),72 (28-0-44 38.89%),80 (1.11)
30,"Tambling, Richard",19y 342d,31 (17-0-14 54.84%),21 (0.68),←,
32,"Tivendale, Greg",27y 123d,164 (68-0-96 41.46%),109 (0.66),←,
21,"Tuck, Shane",24y 239d,45 (20-0-25 44.44%),22 (0.49),←,
35,"White, Matt",19y 127d,9 (4-0-5 44.44%),2 (0.22),←,
Totals,Totals,24y 130d,1948 (836-2-1110 42.92%),1685 (0.86),,
C,"Wallace, Terry",47y 250d,190 (99-2-89 52.63%),,42 (20-0-22 47.62%),
