Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",3,,4,7,,,,,2.0,,1.0,,,1.0,,3.0,4.0,,,1.0,,,
26,"Bickley, Mark",12,4,8,20,,,,1.0,,3.0,5.0,1.0,1.0,1.0,,11.0,9.0,,,,,,
24,"Burton, Brett",17,9,4,21,1,1.0,,3.0,2.0,7.0,6.0,1.0,,,,8.0,13.0,2.0,3.0,2.0,2.0,,
44,"Caven, Peter",3,2,4,7,,,,,1.0,,1.0,1.0,,,,2.0,5.0,1.0,,,1.0,,
14,"Connell, Matthew",12,1,2,14,,,,,,4.0,,,1.0,,,5.0,8.0,,,,,,
9,"Edwards, Tyson",9,6,3,12,2,1.0,,1.0,2.0,3.0,,,,1.0,,2.0,10.0,,1.0,1.0,,,
13,"Ellen, Shane",2,1,1,3,,,,,,,1.0,1.0,,,,1.0,3.0,,,,,,
36,"Goodwin, Simon",6,3,3,9,,1.0,,1.0,2.0,1.0,,2.0,,1.0,,1.0,8.0,,1.0,1.0,,,
34,"Hart, Ben",13,7,7,20,,1.0,,,6.0,,,1.0,1.0,,2.0,11.0,9.0,1.0,2.0,1.0,,,
1,"Herbert, Lucas",1,2,3,4,,,8.0,,,1.0,,,,,,3.0,1.0,1.0,,2.0,,,
11,"James, Brett",14,5,6,20,,,1.0,,,6.0,2.0,2.0,2.0,,,6.0,14.0,,,,,,
35,"Jameson, Rod",11,3,6,17,,1.0,,,3.0,2.0,1.0,1.0,2.0,,,5.0,11.0,,2.0,1.0,,,
3,"Jarman, Darren",11,7,4,15,5,2.0,,,,3.0,,1.0,2.0,2.0,,8.0,7.0,2.0,5.0,,1.0,,
5,"Koster, Kym",8,1,6,14,,1.0,,,,6.0,,1.0,2.0,,,8.0,5.0,,,2.0,,,
27,"Liptak, Matthew",8,4,6,14,,,,1.0,,5.0,5.0,1.0,,,,4.0,10.0,1.0,,,,,
23,"McLeod, Andrew",21,5,6,27,5,1.0,,3.0,1.0,5.0,6.0,2.0,1.0,,3.0,11.0,13.0,,3.0,2.0,,,
15,"Pittman, David",3,2,5,8,,,28.0,,,,4.0,,2.0,1.0,,6.0,3.0,1.0,,1.0,,,
32,"Ricciuto, Mark",11,3,9,20,,,,1.0,2.0,5.0,4.0,2.0,,1.0,,5.0,13.0,,,,,,
10,"Robran, Matthew",10,5,4,14,1,1.0,5.0,,1.0,2.0,1.0,,,,,4.0,11.0,,,3.0,2.0,,
7,"Smart, Nigel",9,1,5,14,,,,1.0,6.0,3.0,2.0,,1.0,,,7.0,7.0,,,1.0,2.0,,
19,"Stevens, Mark",11,3,12,23,,1.0,,1.0,,6.0,1.0,4.0,2.0,1.0,,14.0,9.0,1.0,1.0,2.0,,,
29,"Thiessen, James",12,3,3,15,,,,,5.0,3.0,,2.0,,,,4.0,11.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,77,111,318,14,15.0,42.0,13.0,33.0,65.0,40.0,23.0,17.0,9.0,5.0,129.0,184.0,10.0,18.0,20.0,8.0,,
Opposition,Opposition,197,82,132,329,14,10.0,26.0,22.0,47.0,51.0,40.0,24.0,9.0,17.0,1.0,127.0,193.0,18.0,11.0,21.0,9.0,,
