Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Blease, Sam",11,4.0,1,12,1.0,1.0,,1,,3.0,,3.0,,1.0,,4,7,,,2.0,2.0,,80.0
10,"Byrnes, Shannon",8,5.0,9,17,1.0,1.0,,3,1.0,4.0,1.0,4.0,1.0,1.0,,5,12,,1.0,,,,75.0
50,"Clisby, Mitch",12,3.0,12,24,,,,1,2.0,1.0,1.0,3.0,,1.0,,5,18,,,,,,95.0
36,"Davey, Aaron",10,2.0,2,12,,,,3,1.0,3.0,2.0,4.0,,,,3,10,,,,,2.0,87.0
6 ↓,"Dawes, Chris",3,1.0,1,4,1.0,,,1,,1.0,,1.0,2.0,,,3,1,,,1.0,,,69.0
14,"Dunn, Lynden",11,7.0,6,17,,,,2,3.0,2.0,,3.0,1.0,1.0,,4,12,,,8.0,,,93.0
48,"Fitzpatrick, Jack",7,5.0,3,10,1.0,1.0,9.0,1,,2.0,2.0,2.0,1.0,,,5,5,,3.0,1.0,,1.0,86.0
20,"Garland, Colin",19,9.0,9,28,,,,3,3.0,1.0,,,3.0,,,9,21,1.0,,7.0,2.0,,94.0
38,"Howe, Jeremy",4,6.0,9,13,2.0,,1.0,1,,1.0,,2.0,1.0,1.0,,4,10,,1.0,,,,78.0
45,"Jones, Matt",9,5.0,10,19,,1.0,,1,,2.0,2.0,2.0,,1.0,,5,15,,,1.0,,,77.0
2,"Jones, Nathan",13,6.0,10,23,1.0,,,3,1.0,3.0,6.0,,,,2.0,9,14,1.0,1.0,,,,83.0
34,"Kent, Dean",7,2.0,1,8,1.0,,,1,,2.0,1.0,2.0,1.0,2.0,,6,2,,,,,,77.0
25,"McDonald, Tom",9,8.0,8,17,,,1.0,1,5.0,1.0,,5.0,,1.0,,6,10,2.0,,5.0,,,98.0
26 ↑,"Nicholson, Daniel",5,3.0,3,8,,1.0,,1,,,1.0,,,,,3,5,,1.0,1.0,,,24.0
21,"Pedersen, Cameron",7,7.0,10,17,,,1.0,1,4.0,,,3.0,,2.0,,5,13,1.0,,8.0,,,98.0
15,"Rodan, David",3,,14,17,,1.0,,5,1.0,2.0,4.0,1.0,1.0,,,10,7,,,2.0,2.0,1.0,78.0
42,"Spencer, Jake",1,6.0,14,15,,,27.0,2,1.0,1.0,3.0,1.0,3.0,1.0,,5,10,,,2.0,,,86.0
12,"Sylvia, Colin",16,4.0,12,28,,1.0,2.0,6,3.0,6.0,4.0,2.0,3.0,,,9,18,1.0,,3.0,2.0,,86.0
46,"Terlich, Dean",16,7.0,12,28,,,,3,2.0,1.0,1.0,7.0,1.0,2.0,,7,19,1.0,,2.0,1.0,,92.0
5,"Toumpas, Jimmy",13,7.0,4,17,,,,2,,4.0,,4.0,2.0,1.0,,3,14,,,,1.0,2.0,70.0
9,"Trengove, Jack",11,5.0,6,17,,,,3,,3.0,1.0,2.0,,,,4,12,,,,,,81.0
4,"Watts, Jack",10,6.0,5,15,2.0,2.0,,2,,3.0,,3.0,2.0,1.0,,6,9,2.0,2.0,3.0,,1.0,92.0
Totals,Totals,205,108.0,161,366,10.0,9.0,41.0,47,27.0,46.0,29.0,54.0,22.0,16.0,2.0,120,244,9.0,9.0,46.0,10.0,7.0,
Opposition,Opposition,221,99.0,179,400,16.0,8.0,28.0,47,34.0,45.0,42.0,51.0,16.0,22.0,4.0,138,262,12.0,14.0,41.0,15.0,10.0,
