Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",31y 136d,274 (192-2-80 70.44%),191 (0.70),←,
24,"Bews, Jed",21y 126d,10 (6-0-4 60.00%),1 (0.10),←,
46,"Blicavs, Mark",24y 22d,48 (33-0-15 68.75%),13 (0.27),←,
23,"Caddy, Josh",22y 203d,61 (29-0-32 47.54%),42 (0.69),37 (26-0-11 70.27%),25 (0.68)
19,"Clark, Mitch",27y 182d,100 (35-2-63 36.00%),103 (1.03),3 (1-0-2 33.33%),6 (2.00)
5,"Cockatoo, Nakia",18y 178d,3 (1-0-2 33.33%),,←,
22,"Duncan, Mitch",23y 313d,103 (77-0-26 74.76%),88 (0.85),←,
44,"Enright, Corey",33y 217d,291 (193-2-96 66.67%),62 (0.21),←,
28,"Gregson, Cory",18y 227d,3 (1-0-2 33.33%),2 (0.67),←,
29,"Guthrie, Cameron",22y 243d,67 (46-0-21 68.66%),11 (0.16),←,
20,"Johnson, Steve",31y 289d,236 (169-2-65 72.03%),423 (1.79),←,
9,"Kelly, James",31y 111d,259 (176-1-82 68.15%),87 (0.34),←,
11,"Lang, Darcy",19y 149d,4 (2-0-2 50.00%),2 (0.50),←,
13,"Lonergan, Tom",30y 337d,148 (109-1-38 73.99%),52 (0.35),←,
32,"Motlop, Steven",24y 38d,70 (47-0-23 67.14%),92 (1.31),←,
21,"Murdoch, Jordan",23y 27d,43 (31-0-12 72.09%),37 (0.86),←,
14,"Selwood, Joel",26y 328d,187 (148-0-39 79.14%),116 (0.62),←,
1,"Stanley, Rhys",24y 139d,60 (22-0-38 36.67%),42 (0.70),2 (1-0-1 50.00%),2 (1.00)
27,"Stokes, Mathew",30y 148d,178 (137-0-41 76.97%),199 (1.12),←,
7,"Taylor, Harry",28y 311d,162 (125-0-37 77.16%),40 (0.25),←,
40,"Thurlow, Jackson",21y 22d,11 (6-0-5 54.55%),5 (0.45),←,
34,"Walker, Josh",22y 158d,18 (11-0-7 61.11%),20 (1.11),←,
Totals,Totals,25y 144d,2336 (1596-10-730 68.32%),1628 (0.70),,
C,"Scott, Chris",38y 351d,100 (74-0-26 74.00%),,←,
