Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",7,6.0,10.0,17,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,2,14.0,,1.0,1.0,,,
27,"Ball, Jason",2,1.0,2.0,4,,1.0,2.0,3.0,,,,,2.0,,,3,1.0,,,1.0,,,
21,"Barry, Leo",7,5.0,6.0,13,,,,2.0,3.0,2.0,1.0,1.0,,,,2,10.0,,,2.0,,,
24,"Bolton, Jude",14,2.0,10.0,24,1.0,,,5.0,3.0,5.0,6.0,4.0,,,,15,10.0,,1.0,3.0,,,
8,"Cresswell, Daryn",13,1.0,10.0,23,1.0,1.0,,2.0,,2.0,3.0,1.0,1.0,,,9,13.0,1.0,,1.0,,,
28,"Crouch, Jared",9,1.0,4.0,13,,1.0,,3.0,2.0,1.0,3.0,,1.0,1.0,,8,6.0,,,1.0,,,
6,"Dunkley, Andrew",12,8.0,10.0,22,,,1.0,,12.0,,,3.0,2.0,,,13,9.0,4.0,,1.0,,,
18,"Fitzgerald, Ryan",4,2.0,,4,,1.0,1.0,3.0,,2.0,1.0,4.0,,1.0,,2,2.0,,1.0,,,,
12,"Fosdike, Nic",11,4.0,2.0,13,1.0,,,2.0,2.0,4.0,3.0,1.0,,,,7,6.0,,,2.0,,,
37,"Goodes, Adam",6,2.0,3.0,9,,1.0,3.0,,,2.0,3.0,4.0,,1.0,,5,5.0,2.0,1.0,1.0,,,
31,"Kirk, Brett",3,2.0,2.0,5,,,,3.0,,,1.0,,2.0,,,3,3.0,,,2.0,,,
34,"Luff, Troy",6,5.0,14.0,20,,,,2.0,5.0,3.0,1.0,4.0,,,,10,8.0,2.0,,2.0,1.0,,
36,"Mathews, Ben",12,5.0,8.0,20,,,,,4.0,1.0,1.0,5.0,1.0,1.0,,7,13.0,,,1.0,,,
11,"Maxfield, Stuart",17,5.0,3.0,20,,,,4.0,5.0,4.0,,1.0,1.0,1.0,,3,16.0,,,,4.0,,
23,"Nicks, Matthew",12,3.0,4.0,16,1.0,3.0,,2.0,,5.0,1.0,2.0,4.0,,,9,7.0,,,3.0,,,
16,"OConnor, Ryan",1,2.0,6.0,7,,,8.0,1.0,2.0,1.0,1.0,1.0,,1.0,,2,5.0,,,1.0,,,
19,"OLoughlin, Michael",9,4.0,4.0,13,,,,2.0,,5.0,1.0,,1.0,,,5,7.0,,,,1.0,,
22,"Saddington, Jason",13,9.0,14.0,27,,,,,1.0,3.0,2.0,2.0,,1.0,,11,15.0,,,,,,
25,"Schauble, Andrew",12,9.0,8.0,20,2.0,1.0,,,2.0,,,1.0,1.0,,,4,14.0,2.0,2.0,1.0,1.0,,
2,"Schwass, Wayne",13,3.0,9.0,22,,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,5,16.0,2.0,,3.0,,,
1,"Stafford, Greg",2,,2.0,4,,,9.0,1.0,1.0,2.0,4.0,,1.0,1.0,,5,1.0,,,3.0,,,
20,"Stevens, John",6,,3.0,9,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,7,,,,,,,
Totals,Totals,191,79.0,134.0,325,9.0,10.0,24.0,39.0,47.0,46.0,36.0,38.0,19.0,11.0,,137,181.0,13.0,6.0,29.0,7.0,,
Opposition,Opposition,226,92.0,174.0,400,16.0,13.0,30.0,25.0,32.0,74.0,33.0,45.0,11.0,19.0,6.0,145,260.0,15.0,22.0,40.0,6.0,,
