Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 75d,117 (62-2-53 53.85%),155 (1.32),←,
23,"Ablett, Nathan",21y 227d,24 (15-1-8 64.58%),34 (1.42),←,
3,"Bartel, Jimmy",23y 236d,102 (56-2-44 55.88%),56 (0.55),←,
24,"Blake, Mark",21y 322d,28 (18-0-10 64.29%),,←,
17,"Byrnes, Shannon",23y 112d,38 (24-0-14 63.16%),15 (0.39),←,
11,"Corey, Joel",25y 161d,143 (75-2-66 53.15%),45 (0.31),←,
19,"Egan, Matthew",24y 18d,54 (31-1-22 58.33%),1 (0.02),←,
44,"Enright, Corey",25y 317d,118 (58-2-58 50.00%),36 (0.31),←,
2,"Harley, Tom",29y 10d,151 (82-3-66 55.30%),10 (0.07),150 (81-3-66 55.00%),9 (0.06)
8,"Hunt, Josh",25y 136d,92 (51-1-40 55.98%),13 (0.14),←,
28,"Johnson, David",25y 273d,67 (35-1-31 52.99%),16 (0.24),←,
20,"Johnson, Steve",24y 24d,79 (43-2-34 55.70%),133 (1.68),←,
9,"Kelly, James",23y 211d,100 (51-1-48 51.50%),47 (0.47),←,
45,"Ling, Cameron",26y 151d,152 (82-3-67 54.93%),87 (0.57),←,
4,"Mackie, Andrew",22y 355d,53 (35-0-18 66.04%),37 (0.70),←,
39,"Milburn, Darren",30y 104d,205 (105-1-99 51.46%),79 (0.39),←,
21,"Mooney, Cameron",27y 305d,136 (77-1-58 56.99%),129 (0.95),125 (67-1-57 54.00%),127 (1.02)
6,"Ottens, Brad",27y 184d,181 (85-1-95 47.24%),212 (1.17),52 (32-1-19 62.50%),60 (1.15)
30,"Scarlett, Matthew",28y 53d,176 (95-2-79 54.55%),15 (0.09),←,
14,"Selwood, Joel",19y 63d,14 (12-0-2 85.71%),5 (0.36),←,
27,"Stokes, Mathew",22y 248d,22 (16-0-6 72.73%),28 (1.27),←,
40,"Wojcinski, David",26y 313d,110 (59-2-49 54.55%),35 (0.32),←,
Totals,Totals,24y 343d,2162 (1167-28-967 53.98%),1188 (0.55),,
C,"Thompson, Mark",43y 251d,177 (92-3-82 52.82%),,←,
