Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Batchelor, Jake",19y 97d,8 (3-1-4 43.75%),,←,
34,"Browne, Andrew",20y 318d,6 (2-0-4 33.33%),1 (0.17),←,
30,"Conca, Reece",18y 282d,9 (4-1-4 50.00%),,←,
9,"Cotchin, Trent",21y 44d,51 (22-1-28 44.12%),24 (0.47),←,
3,"Deledio, Brett",24y 33d,137 (50-4-83 37.96%),93 (0.68),←,
15,"Farmer, Mitch",22y 137d,21 (7-0-14 33.33%),4 (0.19),18 (7-0-11 38.89%),4 (0.22)
41,"Foley, Nathan",25y 255d,97 (32-3-62 34.54%),25 (0.26),←,
6,"Grigg, Shaun",23y 32d,52 (22-1-29 43.27%),12 (0.23),9 (4-1-4 50.00%),2 (0.22)
48,"Grimes, Dylan",19y 309d,8 (4-0-4 50.00%),,←,
32,"Helbig, Brad",19y 82d,6 (1-1-4 25.00%),4 (0.67),←,
14,"Houli, Bachar",23y 9d,35 (14-2-19 42.86%),11 (0.31),9 (4-1-4 50.00%),2 (0.22)
23,"Jackson, Daniel",25y 26d,91 (28-3-60 32.42%),26 (0.29),←,
28,"King, Jake",27y 56d,64 (18-4-42 31.25%),38 (0.59),←,
4,"Martin, Dustin",19y 329d,30 (10-1-19 35.00%),24 (0.80),←,
16,"McGuane, Luke",24y 98d,77 (24-3-50 33.12%),4 (0.05),←,
26,"Nahas, Robin",23y 192d,42 (11-2-29 28.57%),43 (1.02),←,
17,"Newman, Chris",29y 3d,184 (60-4-120 33.70%),26 (0.14),←,
37,"Post, Jayden",21y 167d,15 (3-1-11 23.33%),5 (0.33),←,
18,"Rance, Alex",21y 224d,31 (6-1-24 20.97%),7 (0.23),←,
8,"Riewoldt, Jack",22y 202d,77 (26-3-48 35.71%),168 (2.18),←,
21,"Tuck, Shane",29y 148d,133 (47-3-83 36.47%),57 (0.43),←,
29,"Vickery, Ty",20y 355d,32 (11-2-19 37.50%),23 (0.72),←,
Totals,Totals,22y 304d,1206 (405-41-760 33.58%),595 (0.49),,
C,"Hardwick, Damien",38y 276d,31 (10-1-20 33.87%),,←,
