Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",22y 284d,57 (14-1-42 25.44%),23 (0.40),8 (1-0-7 12.50%),9 (1.13)
24,"Campbell, Adam",23y 211d,9 (4-0-5 44.44%),11 (1.22),←,
2,"Carr, Josh",28y 116d,187 (116-1-70 62.30%),103 (0.55),82 (39-0-43 47.56%),43 (0.52)
15,"Crowley, Ryan",24y 171d,71 (32-0-39 45.07%),54 (0.76),←,
25,"Dodd, Steven",25y 64d,76 (36-0-40 47.37%),4 (0.05),←,
30,"Drum, Marcus",21y 114d,16 (5-0-11 31.25%),6 (0.38),←,
41,"Duffield, Paul",23y 200d,23 (8-0-15 34.78%),7 (0.30),←,
33,"Farmer, Jeff",31y 60d,248 (114-0-134 45.97%),480 (1.94),130 (62-0-68 47.69%),221 (1.70)
43,"Hayden, Roger",27y 258d,93 (46-0-47 49.46%),7 (0.08),←,
11,"Headland, Des",27y 215d,151 (92-0-59 60.93%),156 (1.03),99 (52-0-47 52.53%),104 (1.05)
35,"Ibbotson, Garrick",20y 161d,19 (5-0-14 26.32%),8 (0.42),←,
17,"Johnson, Mark",30y 92d,207 (116-2-89 56.52%),100 (0.48),13 (4-0-9 30.77%),8 (0.62)
37,"Johnson, Michael",23y 308d,73 (36-0-37 49.32%),13 (0.18),←,
23,"Mayne, Chris",19y 295d,16 (5-0-11 31.25%),10 (0.63),←,
18,"McPharlin, Luke",26y 266d,132 (67-0-65 50.76%),92 (0.70),120 (59-0-61 49.17%),89 (0.74)
16,"Mundy, David",23y 34d,85 (40-0-45 47.06%),22 (0.26),←,
28,"Murphy, Ryan",23y 91d,39 (21-0-18 53.85%),39 (1.00),←,
10,"Palmer, Rhys",19y 192d,19 (4-0-15 21.05%),9 (0.47),←,
7,"Peake, Brett",25y 49d,57 (29-0-28 50.88%),28 (0.49),←,
31,"Sandilands, Aaron",25y 261d,114 (57-0-57 50.00%),34 (0.30),←,
3,"Schammer, Byron",23y 63d,104 (55-0-49 52.88%),28 (0.27),←,
22,"Thornton, Scott",25y 347d,72 (32-0-40 44.44%),9 (0.13),←,
Totals,Totals,24y 241d,1868 (934-4-930 50.00%),1243 (0.67),,
C,"Harvey, Mark",43y 73d,28 (9-0-19 32.14%),,←,
