West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bennell, Jamie",10,3,6,16,,,,5.0,3.0,3.0,,2.0,1.0,1.0,,4.0,11.0,,,2.0,,,87.0
1,"Brown, Mitch",2,2,4,6,,,,5.0,,,,3.0,,,,3.0,4.0,1.0,,2.0,,,92.0
20,"Cox, Dean",8,6,3,11,,,25.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,6.0,7.0,,,2.0,,,88.0
15,"Cripps, Jamie",8,2,3,11,1,2.0,,12.0,,3.0,1.0,1.0,3.0,,,8.0,3.0,,1.0,1.0,,,84.0
27,"Darling, Jack",7,6,7,14,,1.0,,10.0,,3.0,2.0,1.0,1.0,1.0,,7.0,7.0,2.0,1.0,,,,92.0
18 ↓,"Ellis, Xavier",10,4,3,13,,,,1.0,,4.0,1.0,2.0,1.0,,,2.0,12.0,,,1.0,,,51.0
3,"Gaff, Andrew",14,7,13,27,,,,2.0,3.0,3.0,2.0,3.0,1.0,1.0,,9.0,17.0,1.0,,,1.0,1.0,84.0
33 ↑,"Hill, Josh",1,1,,1,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,30.0
25,"Hurn, Shannon",17,12,6,23,,1.0,,2.0,6.0,4.0,1.0,2.0,,1.0,,9.0,13.0,3.0,2.0,3.0,,,92.0
17,"Kennedy, Josh",7,6,1,8,,1.0,,2.0,,2.0,1.0,,,,,2.0,6.0,1.0,,1.0,,,83.0
2,"LeCras, Mark",12,6,8,20,2,2.0,,12.0,1.0,3.0,3.0,1.0,1.0,,,13.0,7.0,1.0,4.0,3.0,,,82.0
16,"Mackenzie, Eric",12,7,4,16,,,,5.0,1.0,,,2.0,,1.0,,2.0,14.0,,,12.0,,,100.0
7,"Masten, Chris",15,7,8,23,,,,1.0,1.0,3.0,,3.0,,,,6.0,16.0,,,1.0,,1.0,79.0
9,"Naitanui, Nic",6,4,8,14,1,,18.0,8.0,,3.0,1.0,1.0,2.0,,,9.0,5.0,3.0,1.0,4.0,,,78.0
11,"Priddis, Matt",15,5,17,32,2,,,9.0,2.0,2.0,5.0,3.0,1.0,,1.0,15.0,17.0,,1.0,1.0,,1.0,79.0
24,"Rosa, Matt",14,5,11,25,,,,3.0,4.0,2.0,1.0,5.0,,1.0,,4.0,21.0,1.0,,2.0,,,89.0
31,"Schofield, Will",8,7,5,13,,,,1.0,2.0,2.0,,3.0,,,,5.0,9.0,,,11.0,1.0,,92.0
10,"Selwood, Scott",7,4,5,12,,,,1.0,,2.0,2.0,4.0,1.0,2.0,,4.0,8.0,,,1.0,,,90.0
5,"Sheppard, Brad",13,4,4,17,,,,2.0,3.0,2.0,2.0,6.0,,1.0,,9.0,10.0,,,6.0,1.0,,74.0
13,"Shuey, Luke",6,1,12,18,,,,4.0,,3.0,2.0,3.0,,1.0,,5.0,13.0,,,,,1.0,84.0
12,"Wellingham, Sharrod",8,5,6,14,,,2.0,4.0,1.0,2.0,,1.0,1.0,,,4.0,10.0,1.0,,2.0,,,87.0
6,"Yeo, Elliot",16,7,5,21,,,,1.0,1.0,5.0,7.0,3.0,1.0,1.0,,9.0,12.0,1.0,,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,111,139,355,6,8.0,45.0,93.0,30.0,52.0,32.0,52.0,15.0,13.0,1.0,135.0,223.0,15.0,10.0,59.0,3.0,4.0,
Opposition,Opposition,221,87,178,399,12,10.0,34.0,80.0,43.0,44.0,39.0,48.0,13.0,15.0,5.0,155.0,241.0,6.0,5.0,51.0,16.0,8.0,
