Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",7,2,8,15,,,,5.0,,,,,2.0,1.0,,,,,,,,,
3,"Breuer, Shayne",5,,3,8,1,,1.0,,,,,,,1.0,,,,,,,,,
6,"Cummings, Scott",6,2,,6,3,2.0,,1.0,,,,,2.0,,,,,,,,,,
28,"Daniels, Stephen",6,2,1,7,,,,,,,,,3.0,,,,,,,,,,
37,"Dew, Stuart",2,,1,3,,,,,,,,,,,,,,,,,,,
19,"Dickie, Donald",8,3,5,13,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
25,"Eagleton, Nathan",10,3,1,11,,2.0,,,,,,,1.0,,,,,,,,,,
8,"Francis, Fabian",8,3,1,9,,,,1.0,,,,,3.0,1.0,,,,,,,,,
10,"Francou, Josh",17,,3,20,1,,,3.0,,,,,6.0,3.0,,,,,,,,,
12,"Heaver, Brent",11,2,2,13,,3.0,,,,,,,2.0,1.0,,,,,,,,,
39,"Heuskes, Adam",14,1,3,17,,,,,,,,,1.0,1.0,,,,,,,,,
38,"James, Roger",13,4,2,15,,2.0,,,,,,,1.0,1.0,,,,,,,,,
20,"Lade, Brendon",2,3,12,14,,,6.0,2.0,,,,,,,,,,,,,,,
22,"Lockwood, Bowen",4,,4,8,,,4.0,1.0,,,,,,,,,,,,,,,
9,"Lyle, Brayden",14,2,2,16,,,,1.0,,,,,1.0,4.0,,,,,,,,,
33,"Mead, Darren",3,,4,7,,,,1.0,,,,,,,,,,,,,,,
14,"Paxman, Stephen",4,1,1,5,,,,,,,,,1.0,3.0,,,,,,,,,
2,"Primus, Matthew",17,6,2,19,1,,15.0,1.0,,,,,1.0,3.0,,,,,,,,,
7,"Rombotis, John",5,,3,8,,,,,,,,,2.0,1.0,,,,,,,,,
1,"Wanganeen, Gavin",14,4,10,24,3,,,3.0,,,,,2.0,2.0,3.0,,,,,,,,
15,"Wilson, Michael",12,1,4,16,,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,39,72,254,9,13.0,26.0,24.0,,,,,31.0,24.0,3.0,,,,,,,,
Opposition,Opposition,204,65,99,303,12,13.0,32.0,30.0,,,,,24.0,31.0,3.0,,,,,,,,
