Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 260d,51 (20-0-31 39.22%),13 (0.25),←,
17,"Cooney, Adam",20y 226d,48 (20-0-28 41.67%),44 (0.92),←,
4,"Cross, Daniel",23y 45d,53 (21-1-31 40.57%),9 (0.17),←,
10,"Eagleton, Nathan",27y 185d,179 (79-3-97 44.97%),159 (0.89),123 (53-1-69 43.50%),114 (0.93)
13,"Giansiracusa, Daniel",24y 64d,94 (35-2-57 38.30%),88 (0.94),←,
9,"Gilbee, Lindsay",24y 310d,80 (33-1-46 41.88%),45 (0.56),←,
3,"Grant, Chris",33y 152d,319 (163-5-151 51.88%),529 (1.66),←,
16,"Griffen, Ryan",19y 291d,24 (13-0-11 54.17%),11 (0.46),←,
8,"Hahn, Mitch",25y 4d,98 (37-1-60 38.27%),63 (0.64),←,
25,"Hargrave, Ryan",24y 292d,77 (29-2-46 38.96%),19 (0.25),←,
6,"Johnson, Brad",29y 300d,261 (119-5-137 46.55%),346 (1.33),←,
36,"Lake, Brian",24y 76d,60 (21-0-39 35.00%),8 (0.13),←,
23,"McMahon, Jordan",22y 352d,79 (28-2-49 36.71%),30 (0.38),←,
43,"Montgomery, Brett",32y 347d,191 (121-3-67 64.14%),108 (0.57),65 (43-1-21 66.92%),57 (0.88)
38,"Morris, Dale",23y 136d,24 (15-0-9 62.50%),,←,
2,"Murphy, Robert",23y 339d,108 (41-2-65 38.89%),74 (0.69),←,
1,"Ray, Farren",20y 52d,25 (10-0-15 40.00%),11 (0.44),←,
30,"Robbins, Matthew",29y 6d,120 (50-2-68 42.50%),87 (0.73),113 (46-2-65 41.59%),87 (0.77)
34,"Skipper, Wayde",23y 74d,32 (13-1-18 42.19%),12 (0.38),←,
5,"Smith, Rohan",32y 348d,283 (135-5-143 48.59%),237 (0.84),←,
11,"Street, Peter",25y 342d,48 (18-1-29 38.54%),9 (0.19),31 (11-0-20 35.48%),6 (0.19)
7,"West, Scott",31y 181d,283 (131-4-148 47.00%),100 (0.35),←,
Totals,Totals,25y 282d,2537 (1152-40-1345 45.41%),2002 (0.79),,
C,"Eade, Rodney",48y 40d,181 (97-2-82 54.14%),,29 (16-0-13 55.17%),
