Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
33,"Caracella, Blake",20y 113d,9 (4-0-5 44.44%),15 (1.67),←,
9,"Cockatoo-Collins, Che",22y 123d,63 (38-3-22 62.70%),90 (1.43),←,
23,"Cransberg, Peter",29y 342d,71 (41-2-28 59.15%),70 (0.99),←,
38,"Denham, Sean",28y 68d,151 (85-4-62 57.62%),58 (0.38),107 (61-4-42 58.88%),37 (0.35)
22,"Doolan, Ben",24y 177d,80 (38-3-39 49.38%),10 (0.13),55 (31-2-22 58.18%),6 (0.11)
31,"Fletcher, Dustin",22y 60d,87 (54-3-30 63.79%),25 (0.29),←,
39,"Hardwick, Damien",24y 322d,59 (34-1-24 58.47%),10 (0.17),←,
18,"Lloyd, Matthew",19y 81d,28 (13-1-14 48.21%),66 (2.36),←,
25,"Lucas, Scott",19y 188d,28 (15-0-13 53.57%),22 (0.79),←,
2,"Mercuri, Mark",23y 135d,86 (54-3-29 64.53%),123 (1.43),←,
24,"Misiti, Joe",22y 239d,99 (57-4-38 59.60%),41 (0.41),←,
46,"Moorcroft, Gary",21y 81d,7 (3-0-4 42.86%),1 (0.14),←,
3,"OConnor, Ryan",23y 9d,45 (25-3-17 58.89%),36 (0.80),←,
10,"ODonnell, Gary",32y 55d,218 (132-4-82 61.47%),82 (0.38),←,
47,"Olarenshaw, Ricky",24y 155d,54 (31-1-22 58.33%),11 (0.20),←,
15,"Prior, Michael",23y 303d,39 (20-1-18 52.56%),12 (0.31),←,
19,"Somerville, Peter",28y 363d,127 (77-3-47 61.81%),87 (0.69),←,
12,"Symons, Michael",25y 293d,87 (53-3-31 62.64%),76 (0.87),←,
37,"Ukovic, Andrew",18y 225d,3 (2-0-1 66.67%),2 (0.67),←,
21,"Wallis, Dean",27y 313d,82 (46-1-35 56.71%),29 (0.35),←,
6,"Wellman, Sean",22y 289d,57 (24-2-31 43.86%),10 (0.18),23 (11-1-11 50.00%),1 (0.04)
Totals,Totals,24y 31d,1480 (846-42-592 57.16%),876 (0.59),,
C,"Sheedy, Kevin",49y 194d,392 (248-5-139 63.90%),,←,
