Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",7,2,4,11,1,,6.0,1.0,1.0,2.0,1.0,1.0,1.0,,,6.0,4.0,,1.0,,,,
16,"Barnard, Paul",13,2,7,20,,,2.0,3.0,4.0,4.0,1.0,1.0,2.0,,,5.0,13.0,,,4.0,,,
8,"Bewick, Darren",13,3,2,15,,1.0,,,2.0,3.0,2.0,2.0,2.0,,,5.0,9.0,,1.0,1.0,,,
32,"Blumfield, Justin",11,4,10,21,2,,,1.0,,4.0,2.0,2.0,1.0,1.0,,11.0,10.0,1.0,2.0,1.0,,,
33,"Caracella, Blake",8,1,5,13,2,1.0,,,,4.0,2.0,1.0,,,,7.0,6.0,1.0,,1.0,1.0,,
31,"Fletcher, Dustin",12,3,2,14,,2.0,1.0,2.0,8.0,2.0,,1.0,1.0,1.0,,5.0,6.0,,,1.0,,,
30,"Fraser, Mark",2,2,3,5,,,,,,,,,2.0,,,4.0,3.0,,,2.0,,,
11,"Hardwick, Damien",8,2,10,18,,,,2.0,4.0,,,1.0,3.0,,,7.0,8.0,,,2.0,1.0,,
26,"Heffernan, Chris",15,2,3,18,1,,,2.0,2.0,4.0,3.0,,2.0,,,7.0,10.0,,,2.0,,,
28,"Johnson, Mark",9,5,12,21,,,,2.0,,,2.0,1.0,3.0,1.0,,10.0,12.0,,,2.0,2.0,,
18,"Lloyd, Matthew",12,11,5,17,5,2.0,,,,2.0,,3.0,1.0,2.0,,8.0,9.0,4.0,7.0,1.0,,,
13,"Long, Michael",9,4,7,16,,,,1.0,1.0,6.0,1.0,,1.0,,,5.0,13.0,1.0,1.0,4.0,,,
2,"Mercuri, Mark",8,5,5,13,3,,,,,2.0,,1.0,,,,7.0,6.0,2.0,1.0,,,,
24,"Misiti, Joe",17,6,13,30,1,,,1.0,2.0,3.0,2.0,3.0,1.0,1.0,,12.0,17.0,,1.0,2.0,,,
29,"Moorcroft, Gary",14,5,2,16,1,5.0,,1.0,,5.0,,2.0,4.0,3.0,,8.0,7.0,2.0,3.0,3.0,,,
15,"Prior, Michael",10,3,3,13,,,,1.0,3.0,2.0,1.0,,1.0,3.0,,1.0,10.0,,,,1.0,,
43,"Rioli, Dean",6,1,3,9,2,1.0,,1.0,,3.0,3.0,1.0,,,,5.0,4.0,,1.0,3.0,,,
7,"Solomon, Dean",9,7,6,15,,,,3.0,3.0,2.0,,1.0,1.0,,,7.0,8.0,1.0,1.0,3.0,,,
19,"Somerville, Peter",12,5,1,13,,,17.0,,2.0,1.0,6.0,1.0,2.0,1.0,,3.0,7.0,,,2.0,,,
21,"Wallis, Dean",5,1,4,9,,,1.0,1.0,1.0,1.0,,3.0,1.0,,,6.0,2.0,,,1.0,,,
6,"Wellman, Sean",16,6,4,20,,,1.0,,6.0,2.0,1.0,1.0,,1.0,,3.0,17.0,1.0,,2.0,,,
35,"Young, Barry",13,3,10,23,,,,2.0,2.0,2.0,7.0,,2.0,2.0,,10.0,11.0,1.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,83,121,350,18,15.0,28.0,24.0,41.0,54.0,34.0,26.0,31.0,16.0,,142.0,192.0,14.0,19.0,39.0,5.0,,
Opposition,Opposition,192,75,66,258,7,12.0,24.0,23.0,28.0,52.0,37.0,32.0,16.0,31.0,,126.0,112.0,23.0,12.0,27.0,,,
