St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",5,,6,11,1,1.0,,6.0,2.0,1.0,1.0,5.0,,4.0,,9.0,3.0,,,1.0,,,84.0
10,"Baker, Steven",7,6,3,10,,,,1.0,3.0,,,1.0,2.0,1.0,,4.0,6.0,1.0,,4.0,,,85.0
26,"Dal Santo, Nick",17,3,15,32,,1.0,,3.0,4.0,3.0,,3.0,,,1.0,7.0,21.0,,,3.0,6.0,,96.0
6,"Dawson, Zac",3,4,10,13,,,,2.0,,,,5.0,1.0,4.0,,6.0,7.0,,,11.0,,,99.0
24,"Dempster, Sean",4,1,6,10,,,,5.0,2.0,1.0,4.0,4.0,,3.0,,4.0,6.0,,,,,,79.0
25,"Fisher, Sam",13,6,7,20,,,3.0,7.0,3.0,2.0,4.0,,3.0,,,9.0,11.0,,,2.0,,,88.0
19,"Gilbert, Sam",8,5,9,17,1,,,5.0,1.0,2.0,,1.0,,,,8.0,8.0,3.0,1.0,2.0,,,95.0
18,"Goddard, Brendon",17,11,7,24,1,,2.0,2.0,5.0,3.0,2.0,4.0,,1.0,,8.0,16.0,2.0,1.0,,1.0,,88.0
33,"Gwilt, James",21,11,4,25,,,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,,3.0,22.0,,,1.0,1.0,,87.0
4,"Jones, Clinton",7,1,9,16,1,,,4.0,1.0,4.0,,3.0,,,,4.0,12.0,,,,2.0,,76.0
37 ↑,"Ledger, Tom",7,1,3,10,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,7.0,3.0,,,,,1.0,31.0
5,"McEvoy, Ben",8,9,14,22,,,30.0,7.0,,2.0,1.0,1.0,2.0,,,12.0,10.0,2.0,,6.0,,,89.0
44,"Milne, Stephen",9,2,3,12,1,,,4.0,1.0,3.0,4.0,2.0,2.0,,,6.0,6.0,,1.0,,2.0,,88.0
11,"Montagna, Leigh",8,2,6,14,,,,2.0,2.0,2.0,1.0,,1.0,,,4.0,11.0,,,1.0,2.0,1.0,70.0
30,"Peake, Brett",12,5,9,21,1,1.0,1.0,4.0,2.0,3.0,1.0,6.0,,3.0,,5.0,14.0,,1.0,,,,90.0
34,"Polo, Dean",9,4,4,13,,,,2.0,,3.0,1.0,5.0,1.0,,,6.0,7.0,,,2.0,,,67.0
22,"Ray, Farren",14,4,6,20,,,2.0,2.0,4.0,2.0,1.0,3.0,,,,6.0,14.0,1.0,,,,,77.0
12,"Riewoldt, Nick",8,7,11,19,,2.0,2.0,,,1.0,1.0,,3.0,,,8.0,10.0,2.0,1.0,2.0,,2.0,97.0
13,"Schneider, Adam",7,2,4,11,,1.0,,,1.0,1.0,,1.0,,,,1.0,9.0,1.0,,1.0,,,87.0
31 ↓,"Simpkin, Tom",2,3,7,9,,,,4.0,1.0,,,3.0,1.0,2.0,,4.0,5.0,,,7.0,5.0,,60.0
2,"Siposs, Arryn",4,4,2,6,,,,2.0,,,,1.0,,1.0,,1.0,5.0,,,1.0,,,87.0
3,"Steven, Jack",13,5,10,23,1,,,4.0,1.0,2.0,6.0,4.0,,2.0,,13.0,11.0,,,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,96,155,358,7,9.0,41.0,69.0,43.0,38.0,29.0,56.0,18.0,23.0,1.0,135.0,217.0,12.0,5.0,44.0,19.0,4.0,
Opposition,Opposition,227,97,128,355,16,12.0,50.0,97.0,28.0,60.0,43.0,48.0,23.0,18.0,5.0,152.0,202.0,17.0,13.0,46.0,14.0,9.0,
