Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",25y 274d,123 (69-3-51 57.32%),106 (0.86),←,
2,"Francis, Tony",24y 86d,70 (44-2-24 64.29%),48 (0.69),←,
47,"Fraser, Mark",22y 142d,25 (17-0-8 68.00%),15 (0.60),←,
23,"Kelly, Craig",27y 10d,71 (45-2-24 64.79%),34 (0.48),←,
12,"McCartney, Jason",19y 104d,15 (7-0-8 46.67%),6 (0.40),←,
34,"McGuane, Mick",25y 179d,105 (65-2-38 62.86%),73 (0.70),←,
6,"Mitchell, Barry",27y 201d,178 (75-2-101 42.70%),221 (1.24),8 (5-0-3 62.50%),7 (0.88)
1,"Monkhorst, Damian",23y 309d,88 (57-2-29 65.91%),16 (0.18),←,
7,"Morwood, Shane",31y 207d,207 (123-3-81 60.14%),124 (0.60),190 (114-3-73 60.79%),111 (0.58)
4,"Pert, Gary",28y 29d,194 (99-0-95 51.03%),45 (0.23),31 (22-0-9 70.97%),3 (0.10)
13,"Richardson, Alan",28y 40d,69 (42-2-25 62.32%),10 (0.14),←,
36,"Rocca, Saverio",19y 218d,22 (15-0-7 68.18%),66 (3.00),←,
32,"Rowe, Brad",23y 215d,38 (18-0-20 47.37%),37 (0.97),24 (15-0-9 62.50%),28 (1.17)
29,"Russell, Scott",23y 50d,83 (54-2-27 66.27%),57 (0.69),←,
31,"Saunders, Darren",27y 314d,45 (28-0-17 62.22%),1 (0.02),39 (25-0-14 64.10%),1 (0.03)
22,"Shaw, Tony",32y 338d,290 (165-3-122 57.41%),152 (0.52),←,
27,"Starcevich, Craig",26y 41d,116 (71-3-42 62.50%),147 (1.27),←,
14,"Watson, Shane",19y 129d,23 (13-0-10 56.52%),27 (1.17),←,
10,"Williams, Paul",20y 84d,44 (27-0-17 61.36%),42 (0.95),←,
19,"Wright, Graham",25y 20d,105 (71-2-32 68.57%),85 (0.81),←,
Totals,Totals,25y 22d,1911 (1105-28-778 57.82%),1312 (0.69),,
C,"Matthews, Leigh",41y 117d,171 (101-3-67 59.94%),,←,
