Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",31y 254d,280 (196-2-82 70.36%),191 (0.68),←,
46,"Blicavs, Mark",24y 140d,63 (42-0-21 66.67%),16 (0.25),←,
23,"Caddy, Josh",22y 321d,76 (38-0-38 50.00%),55 (0.72),52 (35-0-17 67.31%),38 (0.73)
5,"Cockatoo, Nakia",18y 296d,8 (4-0-4 50.00%),2 (0.25),←,
44,"Enright, Corey",33y 335d,306 (202-2-102 66.34%),62 (0.20),←,
28,"Gregson, Cory",18y 345d,17 (9-0-8 52.94%),12 (0.71),←,
29,"Guthrie, Cameron",22y 361d,82 (55-0-27 67.07%),21 (0.26),←,
26,"Hawkins, Tom",27y 25d,163 (123-0-40 75.46%),324 (1.99),←,
33,"Horlin-Smith, George",22y 236d,37 (27-0-10 72.97%),19 (0.51),←,
20,"Johnson, Steve",32y 42d,250 (177-2-71 71.20%),445 (1.78),←,
9,"Kelly, James",31y 229d,271 (184-1-86 68.08%),88 (0.32),←,
8,"Kolodjashnij, Jake",20y 6d,6 (4-0-2 66.67%),,←,
11,"Lang, Darcy",19y 267d,19 (11-0-8 57.89%),14 (0.74),←,
4,"Mackie, Andrew",31y 8d,232 (175-0-57 75.43%),94 (0.41),←,
32,"Motlop, Steven",24y 156d,85 (56-0-29 65.88%),113 (1.33),←,
21,"Murdoch, Jordan",23y 145d,58 (40-0-18 68.97%),45 (0.78),←,
25,"Rivers, Jared",30y 301d,194 (82-3-109 43.04%),18 (0.09),44 (28-0-16 63.64%),
14,"Selwood, Joel",27y 81d,201 (156-0-45 77.61%),128 (0.64),←,
27,"Stokes, Mathew",30y 266d,188 (142-0-46 75.53%),202 (1.07),←,
7,"Taylor, Harry",29y 64d,177 (134-0-43 75.71%),40 (0.23),←,
40,"Thurlow, Jackson",21y 140d,26 (15-0-11 57.69%),6 (0.23),←,
34,"Walker, Josh",22y 276d,30 (18-0-12 60.00%),32 (1.07),←,
Totals,Totals,25y 295d,2769 (1890-10-869 68.26%),1927 (0.70),,
C,"Scott, Chris",39y 104d,115 (83-0-32 72.17%),,←,
