St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",10,10,4,14,,,,1.0,2.0,1.0,,2.0,,,,3.0,11.0,1.0,,5.0,,,95.0
16,"Butler, Dan",11,2,2,13,4,,,2.0,1.0,6.0,,1.0,,,,,11.0,,1.0,,1.0,1.0,73.0
13,"Byrnes, Ryan",12,6,11,23,,1.0,,5.0,3.0,1.0,,3.0,1.0,,,8.0,15.0,1.0,1.0,1.0,,,96.0
47,"Caminiti, Anthony",6,2,2,8,1,1.0,,5.0,,2.0,,2.0,3.0,1.0,,5.0,4.0,,,1.0,,1.0,70.0
11,"Clark, Hunter",7,2,14,21,,,,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,10.0,11.0,1.0,,1.0,,1.0,66.0
21 ↓,"Cordy, Zaine",1,1,,1,,,4.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,30.0
5,"Crouch, Brad",18,6,14,32,,,,6.0,1.0,4.0,8.0,5.0,4.0,2.0,3.0,14.0,19.0,,,3.0,,,78.0
4,"Gresham, Jade",14,7,9,23,1,1.0,,,,6.0,2.0,9.0,1.0,1.0,,10.0,12.0,1.0,2.0,1.0,1.0,1.0,88.0
22,"Higgins, Jack",9,4,9,18,4,,,3.0,1.0,1.0,,3.0,,1.0,2.0,5.0,13.0,1.0,4.0,,,2.0,78.0
8,"Hill, Bradley",11,4,12,23,1,,,1.0,,4.0,2.0,3.0,,2.0,,5.0,17.0,,,2.0,,,95.0
20,"Howard, Dougal",11,7,2,13,,,,1.0,3.0,,,2.0,,2.0,,3.0,10.0,,,8.0,,,94.0
19,"Marshall, Rowan",14,8,5,19,,1.0,25.0,1.0,2.0,4.0,3.0,4.0,,2.0,,7.0,9.0,4.0,1.0,2.0,,,88.0
10,"Owens, Mitch",8,3,6,14,1,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,,11.0,4.0,1.0,1.0,2.0,,1.0,87.0
33 ↑,"Paton, Ben",3,1,3,6,,,,,,1.0,,,,,,2.0,4.0,,,1.0,,,33.0
25,"Phillipou, Mattaes",4,2,10,14,,1.0,,1.0,,,1.0,2.0,,1.0,,8.0,5.0,1.0,,,,,88.0
6,"Ross, Sebastian",15,5,9,24,,,,9.0,3.0,5.0,4.0,3.0,3.0,,,11.0,13.0,,,3.0,,,81.0
35,"Sinclair, Jack",14,5,12,26,,,,,3.0,2.0,,5.0,,,,6.0,18.0,,,1.0,2.0,,90.0
14,"Stocker, Liam",8,4,9,17,,,,,5.0,,1.0,,1.0,,,7.0,10.0,,,1.0,,,67.0
7,"Wanganeen-Milera, Nasiah",15,7,4,19,,,,2.0,4.0,2.0,,1.0,,1.0,,1.0,14.0,,,3.0,1.0,1.0,81.0
29,"Webster, Jimmy",10,4,6,16,,,,,1.0,,1.0,1.0,,,,4.0,12.0,,,3.0,,,58.0
44,"Wilkie, Callum",15,13,4,19,,,,2.0,3.0,1.0,,2.0,,,,4.0,13.0,2.0,,7.0,,,100.0
17,"Windhager, Marcus",5,5,9,14,1,,,1.0,,1.0,1.0,2.0,1.0,,,5.0,9.0,,,,,,85.0
32,"Wood, Mason",21,11,6,27,1,,,3.0,3.0,6.0,2.0,8.0,1.0,3.0,1.0,10.0,18.0,2.0,,4.0,,2.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,119,162,404,14,8.0,32.0,49.0,37.0,52.0,29.0,63.0,20.0,18.0,6.0,139.0,253.0,15.0,10.0,49.0,5.0,11.0,
Opposition,Opposition,250,127,170,420,11,8.0,32.0,57.0,38.0,48.0,42.0,59.0,18.0,20.0,,136.0,276.0,11.0,5.0,40.0,8.0,8.0,
