Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 303d,8 (2-0-6 25.00%),2 (0.25),←,
32,"Bruce, Cameron",21y 308d,37 (19-0-18 51.35%),51 (1.38),←,
33,"Farmer, Jeff",24y 41d,114 (49-0-65 42.98%),245 (2.15),←,
21,"Febey, Steven",31y 350d,254 (127-0-127 50.00%),38 (0.15),←,
18,"Green, Brad",20y 144d,37 (20-0-17 54.05%),62 (1.68),←,
4,"Grgic, Brent",21y 300d,76 (35-0-41 46.05%),29 (0.38),←,
36,"Leoncelli, Andrew",27y 18d,104 (47-0-57 45.19%),43 (0.41),←,
35,"McDonald, Anthony",29y 52d,95 (43-0-52 45.26%),37 (0.39),←,
23,"McDonald, James",24y 303d,69 (33-0-36 47.83%),27 (0.39),←,
9,"Neitz, David",26y 194d,176 (79-0-97 44.89%),269 (1.53),←,
8,"Nicholson, Alistair",23y 153d,48 (24-0-24 50.00%),1 (0.02),←,
24,"Robertson, Russell",22y 253d,75 (38-0-37 50.67%),110 (1.47),←,
5,"Schwarz, David",29y 11d,156 (70-1-85 45.19%),226 (1.45),←,
11,"Simmonds, Troy",23y 22d,36 (17-0-19 47.22%),6 (0.17),←,
6,"Thompson, Scott",18y 143d,8 (3-0-5 37.50%),2 (0.25),←,
42,"Walsh, Peter",25y 11d,54 (27-0-27 50.00%),11 (0.20),←,
10,"Ward, Daniel",24y 26d,47 (18-0-29 38.30%),13 (0.28),←,
31,"Wheatley, Paul",20y 114d,27 (14-0-13 51.85%),9 (0.33),←,
34,"White, Jeff",24y 166d,117 (55-0-62 47.01%),59 (0.50),85 (42-0-43 49.41%),41 (0.48)
26,"Williams, Luke",21y 218d,10 (5-0-5 50.00%),3 (0.30),←,
22,"Woewodin, Shane",25y 23d,110 (48-0-62 43.64%),51 (0.46),←,
13,"Yze, Adem",23y 317d,137 (59-0-78 43.07%),92 (0.67),←,
Totals,Totals,24y 25d,1795 (832-1-962 46.35%),1386 (0.77),,
C,"Daniher, Neale",40y 170d,90 (45-0-45 50.00%),,←,
