Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Bevan, Paul",4,2,6,10,,1.0,,5.0,,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,,1.0,2.0,,,86.0
24,"Bolton, Jude",11,4,5,16,3,2.0,,3.0,,4.0,2.0,2.0,2.0,1.0,,9.0,8.0,1.0,3.0,4.0,,,82.0
13,"Everitt, Andrejs",10,2,2,12,1,,,1.0,3.0,1.0,,3.0,,1.0,,2.0,8.0,,,4.0,,,92.0
37,"Goodes, Adam",11,8,3,14,2,3.0,,,,5.0,1.0,1.0,1.0,1.0,,4.0,9.0,2.0,3.0,3.0,,1.0,98.0
39,"Grundy, Heath",11,6,10,21,,,,1.0,3.0,1.0,,,2.0,,,6.0,15.0,,,5.0,,,93.0
4,"Hannebery, Dan",7,4,8,15,,1.0,,7.0,1.0,5.0,2.0,1.0,,1.0,,7.0,8.0,,1.0,2.0,,,74.0
15,"Jack, Kieren",15,2,6,21,,1.0,,7.0,1.0,8.0,5.0,5.0,2.0,2.0,,8.0,12.0,,,,,2.0,78.0
32,"Jetta, Lewis",10,5,4,14,,1.0,,5.0,3.0,2.0,1.0,1.0,,,,2.0,11.0,,,1.0,5.0,,92.0
12,"Kennedy, Josh",9,1,8,17,,,,4.0,2.0,2.0,8.0,,1.0,,,13.0,3.0,,,1.0,,,78.0
29,"Mattner, Martin",8,1,5,13,,,,4.0,6.0,1.0,,2.0,1.0,,,5.0,7.0,,,11.0,,,95.0
21,"McGlynn, Ben",11,3,6,17,3,1.0,,3.0,,4.0,4.0,3.0,3.0,2.0,1.0,8.0,9.0,,2.0,,1.0,1.0,97.0
3,"McVeigh, Jarrad",17,4,5,22,,1.0,,5.0,5.0,6.0,4.0,3.0,,,,5.0,16.0,,,4.0,,2.0,88.0
41,"Mumford, Shane",3,4,5,8,,,25.0,6.0,,2.0,2.0,4.0,,4.0,,6.0,2.0,3.0,,2.0,,,75.0
5,"OKeefe, Ryan",21,6,10,31,,3.0,,6.0,2.0,5.0,5.0,8.0,,3.0,3.0,10.0,19.0,,,1.0,,,91.0
20 ↓,"Reid, Sam",6,5,6,12,1,1.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,10.0,2.0,3.0,2.0,,,1.0,73.0
25,"Richards, Ted",7,5,6,13,,,,1.0,4.0,,,,1.0,,,4.0,9.0,1.0,,6.0,,,96.0
16,"Rohan, Gary",8,1,2,10,,,,2.0,2.0,1.0,1.0,3.0,,1.0,,2.0,9.0,,,1.0,6.0,,69.0
1 ↑,"Seaby, Mark",1,1,3,4,,,1.0,3.0,1.0,,,1.0,2.0,1.0,,4.0,1.0,1.0,,1.0,,,16.0
2,"Shaw, Rhyce",3,,4,7,,,,1.0,,,2.0,,,,,4.0,4.0,,,2.0,,1.0,79.0
40,"Smith, Nick",8,7,5,13,,,,3.0,2.0,2.0,,,,,,5.0,8.0,,,1.0,,,94.0
22,"Sumner, Byron",2,2,6,8,,1.0,,6.0,,,,2.0,,2.0,,4.0,4.0,,1.0,,,,78.0
18,"White, Jesse",4,2,3,7,1,,1.0,4.0,,3.0,,2.0,1.0,1.0,,1.0,6.0,,,3.0,2.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,75,118,305,11,18.0,27.0,80.0,36.0,55.0,38.0,44.0,18.0,22.0,4.0,123.0,174.0,11.0,13.0,54.0,14.0,9.0,
Opposition,Opposition,209,92,132,341,11,18.0,38.0,59.0,42.0,51.0,32.0,47.0,22.0,18.0,2.0,157.0,178.0,24.0,11.0,49.0,3.0,9.0,
