North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 359d,121 (61-1-59 50.83%),119 (0.98),←,
11,"Archer, Glenn",21y 57d,36 (21-0-15 58.33%),13 (0.36),←,
12,"Blakey, John",27y 300d,160 (68-0-92 42.50%),42 (0.26),25 (16-0-9 64.00%),4 (0.16)
39,"Campbell, Warren",19y 213d,3 (3-0-0 100.00%),4 (1.33),←,
6,"Fairley, Ian",29y 244d,158 (77-2-79 49.37%),147 (0.93),←,
26,"Ishchenko, Alex",30y 30d,117 (51-0-66 43.59%),36 (0.31),45 (25-0-20 55.56%),11 (0.24)
7,"Laidley, Dani",27y 54d,77 (46-1-30 60.39%),12 (0.16),25 (17-0-8 68.00%),1 (0.04)
35,"Longmire, John",23y 140d,117 (57-1-59 49.15%),379 (3.24),←,
20,"Mann, Peter",23y 255d,27 (12-0-15 44.44%),9 (0.33),←,
4,"Martyn, Mick",25y 262d,121 (61-1-59 50.83%),11 (0.09),←,
41,"McAdam, Adrian",23y 69d,24 (15-0-9 62.50%),77 (3.21),←,
38,"McCarthy, Adam",22y 95d,9 (4-0-5 44.44%),2 (0.22),←,
31,"McKernan, Corey",20y 152d,7 (6-0-1 85.71%),9 (1.29),←,
13,"Nichols, Trent",25y 43d,68 (23-1-44 34.56%),63 (0.93),8 (6-0-2 75.00%),14 (1.75)
22,"Roberts, Mark",28y 326d,119 (52-0-67 43.70%),93 (0.78),42 (26-0-16 61.90%),74 (1.76)
3,"Rock, Anthony",23y 233d,73 (41-0-32 56.16%),70 (0.96),←,
1,"Romero, Jose",22y 292d,80 (43-0-37 53.75%),92 (1.15),←,
2,"Schwass, Wayne",25y 174d,106 (53-0-53 50.00%),61 (0.58),←,
24,"Sholl, Craig",26y 141d,93 (50-0-43 53.76%),16 (0.17),←,
15,"Smith, Ross",29y 106d,180 (87-2-91 48.89%),34 (0.19),←,
10,"Stevens, Anthony",22y 322d,71 (38-0-33 53.52%),29 (0.41),←,
Totals,Totals,24y 358d,1767 (869-9-889 49.18%),1318 (0.75),,
C,"Pagan, Denis",46y 238d,29 (19-0-10 65.52%),,←,
