Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",12,4,17,29,,,1.0,3.0,1.0,6.0,5.0,4.0,1.0,,,9.0,20.0,,,,,,87.0
17,"Cooney, Adam",14,6,17,31,,1.0,,1.0,1.0,,4.0,,,,,7.0,24.0,1.0,,1.0,,,81.0
4,"Cross, Daniel",8,4,14,22,,,,2.0,1.0,2.0,,,2.0,,,10.0,11.0,,,2.0,,,95.0
6,"Dahlhaus, Luke",11,1,6,17,,2.0,,3.0,,3.0,,2.0,1.0,,,8.0,7.0,1.0,,1.0,,1.0,78.0
13,"Giansiracusa, Daniel",12,10,7,19,1,1.0,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,,8.0,11.0,3.0,2.0,,,,81.0
44,"Goodes, Brett",14,4,8,22,,,,1.0,6.0,3.0,,6.0,1.0,3.0,,5.0,13.0,,,2.0,1.0,,89.0
16,"Griffen, Ryan",14,4,15,29,,,,1.0,,7.0,4.0,3.0,1.0,3.0,,12.0,18.0,1.0,,1.0,2.0,,78.0
39,"Johannisen, Jason",8,2,8,16,,1.0,,2.0,3.0,,,1.0,1.0,,,4.0,13.0,,,2.0,,,85.0
19 ↓,"Jones, Liam",1,2,2,3,1,,,2.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,91.0
21,"Liberatore, Tom",13,5,7,20,,,1.0,3.0,3.0,3.0,6.0,2.0,,1.0,,10.0,10.0,,,1.0,,,81.0
33,"Lower, Nick",10,4,14,24,,,,4.0,1.0,,1.0,2.0,2.0,1.0,,10.0,15.0,,1.0,3.0,,,90.0
11,"Macrae, Jack",13,5,13,26,,,,4.0,4.0,2.0,1.0,,1.0,,,5.0,21.0,,,,5.0,2.0,72.0
37,"Markovic, Lukas",5,2,5,10,2,1.0,,,,,1.0,1.0,,,,4.0,6.0,1.0,,2.0,,,86.0
27,"Minson, Will",9,5,7,16,,1.0,40.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,,7.0,9.0,2.0,1.0,4.0,1.0,,94.0
38,"Morris, Dale",5,3,9,14,,,,1.0,2.0,,,1.0,2.0,,,5.0,9.0,,,8.0,,,99.0
2,"Murphy, Robert",13,7,6,19,1,1.0,,4.0,,6.0,,,1.0,,,3.0,16.0,1.0,1.0,,1.0,,87.0
42,"Picken, Liam",9,2,7,16,,,,1.0,2.0,1.0,,2.0,2.0,1.0,,3.0,14.0,,,4.0,1.0,,87.0
23,"Roughead, Jordan",6,7,6,12,,,,,5.0,,,,,,,7.0,5.0,5.0,,8.0,,,97.0
14 ↑,"Smith, Clay",1,,3,4,,,,1.0,,,1.0,2.0,,2.0,,3.0,1.0,,,1.0,,,27.0
25,"Stevens, Koby",11,5,8,19,,1.0,,1.0,1.0,5.0,,1.0,,,,3.0,17.0,1.0,1.0,1.0,,2.0,80.0
9,"Stringer, Jake",9,3,1,10,3,1.0,,2.0,,3.0,,1.0,,1.0,,6.0,3.0,,2.0,,2.0,,76.0
31,"Young, Tom",8,5,11,19,,,,1.0,2.0,3.0,,4.0,1.0,3.0,,7.0,11.0,,,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,90,191,397,8,13.0,42.0,42.0,35.0,51.0,26.0,36.0,19.0,18.0,,138.0,255.0,17.0,9.0,42.0,13.0,5.0,
Opposition,Opposition,214,109,120,334,13,15.0,18.0,54.0,38.0,54.0,32.0,39.0,18.0,19.0,6.0,127.0,204.0,19.0,19.0,28.0,20.0,9.0,
