West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
20,"Cox, Dean",29y 13d,200 (95-1-104 47.75%),100 (0.50),←,
5,"Ebert, Brad",20y 134d,52 (12-0-40 23.08%),19 (0.37),←,
32,"Embley, Andrew",29y 48d,205 (97-1-107 47.56%),185 (0.90),←,
17,"Kennedy, Josh",22y 354d,65 (14-1-50 22.31%),89 (1.37),43 (11-0-32 25.58%),78 (1.81)
2,"LeCras, Mark",23y 349d,76 (30-0-46 39.47%),184 (2.42),←,
21,"Lynch, Quinten",27y 202d,164 (85-0-79 51.83%),220 (1.34),←,
16,"Mackenzie, Eric",22y 87d,40 (10-0-30 25.00%),,←,
35,"McGinnity, Patrick",21y 177d,22 (7-0-15 31.82%),2 (0.09),←,
9,"Naitanui, Nic",20y 102d,30 (9-0-21 30.00%),11 (0.37),←,
24,"Rosa, Matt",23y 264d,88 (40-0-48 45.45%),25 (0.28),←,
31,"Schofield, Will",21y 202d,33 (10-0-23 30.30%),2 (0.06),←,
37,"Selwood, Adam",26y 105d,133 (66-0-67 49.62%),38 (0.29),←,
10,"Selwood, Scott",20y 140d,41 (11-0-30 26.83%),7 (0.17),←,
12,"Sheppard, Brad",19y 83d,14 (3-0-11 21.43%),2 (0.14),←,
13,"Shuey, Luke",20y 73d,4 (0-0-4 0.00%),5 (1.25),←,
28,"Smith, Ashley",20y 25d,6 (1-0-5 16.67%),1 (0.17),←,
30,"Spangher, Matthew",23y 113d,24 (6-0-18 25.00%),3 (0.13),←,
14,"Stevens, Koby",19y 57d,3 (0-0-3 0.00%),1 (0.33),←,
41,"Strijk, Andrew",22y 300d,8 (1-0-7 12.50%),11 (1.38),←,
15,"Swift, Tom",20y 39d,23 (7-0-16 30.43%),6 (0.26),←,
8,"Waters, Beau",24y 137d,80 (44-0-36 55.00%),16 (0.20),←,
36,"Wilson, Callum",22y 66d,5 (3-0-2 60.00%),6 (1.20),←,
Totals,Totals,22y 272d,1316 (551-3-762 41.87%),933 (0.71),,
C,"Worsfold, John",41y 323d,208 (106-2-100 51.44%),,←,
