Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",11,8,9,20,,,,5.0,3.0,1.0,2.0,,1.0,,,5.0,14.0,,2.0,3.0,,4.0,84.0
19,"Betts, Eddie",7,4,3,10,,1.0,,6.0,1.0,2.0,1.0,2.0,2.0,1.0,,5.0,6.0,1.0,1.0,,1.0,1.0,91.0
44,"Carrazzo, Andrew",17,7,11,28,1,,,5.0,1.0,6.0,3.0,2.0,3.0,1.0,,10.0,18.0,,1.0,2.0,,2.0,81.0
38,"Garlett, Jeff",5,3,1,6,1,2.0,,1.0,,2.0,,,,,,1.0,5.0,,1.0,,,,86.0
4,"Gibbs, Bryce",15,7,8,23,,1.0,,5.0,6.0,1.0,3.0,1.0,1.0,1.0,,7.0,17.0,1.0,,5.0,2.0,,98.0
33,"Houlihan, Ryan",10,6,6,16,2,,,,,1.0,,1.0,,,,5.0,11.0,1.0,4.0,3.0,,1.0,74.0
39,"Jacobs, Sam",1,2,9,10,,,22.0,2.0,1.0,,2.0,3.0,1.0,2.0,,6.0,5.0,2.0,1.0,4.0,,,62.0
40,"Jamison, Michael",2,1,6,8,,,,3.0,1.0,,,1.0,,1.0,,3.0,5.0,,,3.0,,,95.0
9,"Johnson, Chris",15,6,4,19,,1.0,,4.0,2.0,3.0,1.0,1.0,1.0,,,4.0,14.0,1.0,,,1.0,1.0,76.0
45,"Joseph, Aaron",4,4,13,17,,,,3.0,2.0,,1.0,3.0,1.0,3.0,,7.0,10.0,,,3.0,,,89.0
5,"Judd, Chris",16,6,11,27,1,,,8.0,1.0,5.0,5.0,1.0,,,3.0,15.0,12.0,1.0,1.0,1.0,2.0,,79.0
8,"Kreuzer, Matthew",8,8,11,19,3,,15.0,6.0,1.0,5.0,3.0,2.0,3.0,1.0,,10.0,10.0,3.0,2.0,3.0,,1.0,74.0
24,"Lucas, Kane",1,1,,1,,,,,1.0,,,1.0,,,,,1.0,,,,,,13.0
3,"Murphy, Marc",11,3,11,22,,,,6.0,2.0,2.0,3.0,3.0,3.0,1.0,,11.0,12.0,,,1.0,6.0,,82.0
17,"OhAilpin, Setanta",10,4,4,14,3,2.0,,3.0,,4.0,,2.0,1.0,,,6.0,8.0,2.0,2.0,1.0,,1.0,90.0
2,"Russell, Jordan",14,9,8,22,,,,6.0,5.0,,,3.0,,1.0,,5.0,15.0,2.0,,3.0,1.0,,90.0
29,"Scotland, Heath",15,10,8,23,1,1.0,,3.0,3.0,6.0,,3.0,,1.0,,3.0,19.0,,1.0,2.0,1.0,,88.0
6,"Simpson, Kade",19,7,10,29,1,2.0,,5.0,1.0,8.0,5.0,3.0,4.0,3.0,2.0,11.0,18.0,1.0,,2.0,,,85.0
32,"Thornton, Bret",11,7,7,18,,,,,3.0,1.0,1.0,3.0,,2.0,,7.0,11.0,2.0,,3.0,1.0,,99.0
30,"Waite, Jarrad",13,8,3,16,2,,1.0,4.0,,6.0,2.0,2.0,1.0,2.0,,8.0,8.0,3.0,2.0,1.0,1.0,1.0,93.0
43,"White, Simon",7,4,10,17,,,,4.0,,,,1.0,2.0,1.0,,8.0,8.0,,,3.0,1.0,,84.0
13,"Yarran, Chris",6,5,5,11,2,1.0,,5.0,1.0,3.0,1.0,2.0,,1.0,,3.0,8.0,1.0,2.0,1.0,1.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,120,158,376,17,16.0,38.0,84.0,35.0,56.0,33.0,40.0,24.0,22.0,5.0,140.0,235.0,21.0,20.0,44.0,18.0,12.0,
Opposition,Opposition,175,53,167,342,14,8.0,39.0,65.0,30.0,49.0,39.0,52.0,22.0,24.0,1.0,157.0,180.0,12.0,7.0,47.0,10.0,8.0,
