Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 264d,106 (37-1-68 35.38%),38 (0.36),75 (34-1-40 46.00%),26 (0.35)
46,"Cox, Mason",27y 89d,31 (15-0-16 48.39%),38 (1.23),←,
25,"Crisp, Jack",24y 252d,96 (43-1-52 45.31%),42 (0.44),78 (36-1-41 46.79%),32 (0.41)
26,"Daicos, Josh",19y 197d,5 (4-0-1 80.00%),3 (0.60),←,
2,"de Goey, Jordan",22y 88d,59 (28-1-30 48.31%),52 (0.88),←,
15,"Dunn, Lynden",31y 28d,194 (59-3-132 31.19%),98 (0.51),29 (16-1-12 56.90%),1 (0.03)
19,"Greenwood, Levi",29y 112d,122 (60-2-60 50.00%),55 (0.45),48 (20-1-27 42.71%),29 (0.60)
4,"Grundy, Brodie",24y 57d,94 (47-1-46 50.53%),31 (0.33),←,
32,"Hoskin-Elliott, Will",24y 282d,86 (29-1-56 34.30%),87 (1.01),34 (17-1-16 51.47%),45 (1.32)
38,"Howe, Jeremy",27y 347d,152 (46-1-105 30.59%),88 (0.58),52 (24-1-27 47.12%),8 (0.15)
8,"Langdon, Tom",24y 2d,66 (32-1-33 49.24%),3 (0.05),←,
37,"Maynard, Brayden",21y 264d,59 (24-1-34 41.53%),13 (0.22),←,
16,"Mayne, Chris",29y 221d,182 (101-1-80 55.77%),199 (1.09),10 (6-0-4 60.00%),3 (0.30)
41,"Mihocek, Brody",25y 127d,2 (2-0-0 100.00%),5 (2.50),←,
10,"Pendlebury, Scott",30y 155d,263 (158-2-103 60.46%),163 (0.62),←,
21,"Phillips, Tom",22y 35d,36 (18-1-17 51.39%),23 (0.64),←,
12,"Scharenberg, Matt",22y 266d,25 (15-1-9 62.00%),,←,
22,"Sidebottom, Steele",27y 160d,197 (120-3-74 61.68%),147 (0.75),←,
35,"Stephenson, Jaidyn",19y 147d,12 (8-0-4 66.67%),18 (1.50),←,
24,"Thomas, Josh",26y 253d,53 (33-1-19 63.21%),45 (0.85),←,
7,"Treloar, Adam",25y 94d,134 (46-1-87 34.70%),84 (0.63),55 (26-1-28 48.18%),36 (0.65)
3,"Wells, Daniel",33y 128d,257 (135-3-119 53.11%),163 (0.63),14 (10-1-3 75.00%),13 (0.93)
Totals,Totals,25y 229d,2231 (1060-26-1145 47.51%),1395 (0.63),,
C,"Buckley, Nathan",45y 320d,148 (78-1-69 53.04%),,←,
