Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",11,9,6,17,,,,,4.0,,,,,,,4.0,14.0,2.0,,6.0,1.0,,100.0
20,"Brogan, Dean",5,4,3,8,,,19.0,2.0,,1.0,2.0,2.0,3.0,1.0,,6.0,3.0,1.0,1.0,3.0,,,73.0
7,"Burgoyne, Peter",12,5,6,18,3,3.0,,6.0,1.0,3.0,2.0,6.0,,3.0,,9.0,9.0,,2.0,,5.0,,100.0
8,"Burgoyne, Shaun",9,4,6,15,3,2.0,,2.0,,2.0,1.0,,2.0,,,7.0,8.0,,2.0,1.0,,2.0,100.0
9,"Carr, Josh",19,9,4,23,,1.0,,3.0,1.0,4.0,6.0,5.0,2.0,1.0,,10.0,13.0,,,2.0,1.0,,91.0
26,"Cochrane, Stuart",7,3,9,16,,,,4.0,,3.0,3.0,1.0,2.0,1.0,,6.0,10.0,,,3.0,,,91.0
35,"Cornes, Chad",14,8,4,18,1,2.0,,2.0,,7.0,1.0,4.0,1.0,3.0,,7.0,10.0,3.0,3.0,,,,100.0
18,"Cornes, Kane",11,4,6,17,2,1.0,,,,3.0,4.0,2.0,,,,8.0,8.0,,,,,,92.0
34,"Guerra, Brent",3,1,3,6,1,,,1.0,,1.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,2.0,,,57.0
11,"Hardwick, Damien",16,6,4,20,,,,3.0,7.0,,3.0,2.0,1.0,,,7.0,13.0,1.0,,4.0,,,80.0
38,"James, Roger",11,7,4,15,1,,,2.0,1.0,2.0,4.0,4.0,1.0,,,5.0,11.0,,1.0,,,1.0,70.0
5,"Lade, Brendon",7,5,3,10,1,1.0,13.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,,5.0,5.0,1.0,1.0,6.0,,,62.0
3,"Montgomery, Brett",13,12,12,25,1,,,,4.0,1.0,,3.0,1.0,3.0,1.0,7.0,19.0,2.0,,5.0,2.0,,100.0
14,"Paxman, Stephen",10,4,4,14,,,,1.0,6.0,1.0,1.0,3.0,2.0,2.0,,5.0,8.0,,,3.0,2.0,,100.0
15,"Pickett, Byron",6,4,3,9,1,1.0,,2.0,,1.0,,2.0,,2.0,,3.0,7.0,,,4.0,,1.0,84.0
27,"Poulton, Jared",6,6,5,11,,,,1.0,2.0,,,2.0,,,,2.0,9.0,,,6.0,,,61.0
31,"Salopek, Steven",1,,2,3,,,,1.0,,,,,1.0,,,2.0,1.0,,,2.0,,,29.0
6,"Schofield, Jarrad",10,7,2,12,1,,,1.0,2.0,3.0,1.0,,1.0,,,1.0,11.0,,,2.0,1.0,1.0,77.0
36,"Stevens, Nick",22,9,14,36,1,,,3.0,3.0,8.0,7.0,5.0,3.0,1.0,2.0,14.0,23.0,1.0,1.0,3.0,2.0,4.0,100.0
28,"Thurstans, Toby",1,2,2,3,,,,1.0,,,,1.0,1.0,1.0,,4.0,1.0,1.0,,,,,31.0
2,"Wakelin, Darryl",8,7,2,10,,,,,4.0,,,2.0,,,,1.0,9.0,,,,3.0,,100.0
4,"Wanganeen, Gavin",24,8,5,29,1,,,1.0,1.0,2.0,,1.0,,,3.0,7.0,20.0,1.0,,,7.0,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,124,109,335,17,12.0,32.0,38.0,37.0,45.0,40.0,48.0,23.0,21.0,6.0,124.0,214.0,13.0,12.0,52.0,24.0,10.0,
Opposition,Opposition,173,70,66,239,12,12.0,26.0,42.0,22.0,53.0,25.0,50.0,21.0,23.0,,124.0,115.0,14.0,13.0,45.0,10.0,5.0,
