Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",22y 218d,66 (18-0-48 27.27%),23 (0.35),35 (15-0-20 42.86%),11 (0.31)
14,"Aish, James",20y 169d,36 (10-0-26 27.78%),10 (0.28),4 (2-0-2 50.00%),2 (0.50)
11,"Blair, Jarryd",26y 11d,127 (82-1-44 64.96%),98 (0.77),←,
16,"Brown, Nathan",27y 130d,119 (71-1-47 60.08%),7 (0.06),←,
46,"Cox, Mason",25y 42d,1 (1-0-0 100.00%),1 (1.00),←,
25,"Crisp, Jack",22y 206d,45 (19-0-26 42.22%),28 (0.62),27 (12-0-15 44.44%),18 (0.67)
2,"de Goey, Jordan",20y 41d,21 (8-0-13 38.10%),11 (0.52),←,
1,"Fasolo, Alex",23y 322d,74 (45-0-29 60.81%),93 (1.26),←,
45,"Frost, Jack",24y 60d,47 (23-0-24 48.94%),,←,
19,"Greenwood, Levi",27y 66d,87 (44-1-42 51.15%),33 (0.38),13 (4-0-9 30.77%),7 (0.54)
4,"Grundy, Brodie",22y 10d,45 (23-0-22 51.11%),14 (0.31),←,
38,"Howe, Jeremy",25y 301d,103 (23-0-80 22.33%),83 (0.81),3 (1-0-2 33.33%),3 (1.00)
37,"Maynard, Brayden",19y 218d,12 (3-0-9 25.00%),3 (0.25),←,
30,"Moore, Darcy",20y 91d,14 (4-0-10 28.57%),14 (1.00),←,
43,"Oxley, Adam",23y 176d,23 (12-0-11 52.17%),7 (0.30),←,
10,"Pendlebury, Scott",28y 109d,219 (137-2-80 63.01%),143 (0.65),←,
20,"Reid, Ben",26y 362d,108 (69-2-37 64.81%),37 (0.34),←,
22,"Sidebottom, Steele",25y 114d,146 (96-2-48 66.44%),112 (0.77),←,
40,"Smith, Josh",22y 114d,1 (1-0-0 100.00%),1 (1.00),←,
34,"Toovey, Alan",29y 33d,153 (98-2-53 64.71%),9 (0.06),←,
7,"Treloar, Adam",23y 47d,84 (22-0-62 26.19%),50 (0.60),5 (2-0-3 40.00%),2 (0.40)
18,"Varcoe, Travis",28y 15d,162 (125-0-37 77.16%),141 (0.87),24 (11-0-13 45.83%),11 (0.46)
Totals,Totals,24y 97d,1693 (934-11-748 55.17%),918 (0.54),,
C,"Buckley, Nathan",43y 274d,97 (54-0-43 55.67%),,←,
