Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Dyson, Kevin",7,1.0,3.0,10,,,,1.0,,,,,1.0,,,,,,,,,,
20,"Febey, Matthew",12,6.0,9.0,21,,,,2.0,,,,,,3.0,,,,,,,,,
21,"Febey, Steven",8,1.0,2.0,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Gilbert, Phil",2,1.0,,2,,,,,,,,,1.0,1.0,,,,,,,,,
14,"Grinter, Rod",5,4.0,,5,1.0,,,1.0,,,,,,,,,,,,,,,
30,"Hopgood, Paul",5,1.0,1.0,6,,,,1.0,,,,,,2.0,,,,,,,,,
13,"Jakovich, Allen",4,1.0,1.0,5,,4.0,,,,,,,,3.0,,,,,,,,,
7,"Kowal, Darren",11,3.0,4.0,15,,,,4.0,,,,,2.0,1.0,,,,,,,,,
16,"Lovell, Andy",15,9.0,7.0,22,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Lovett, Brett",11,3.0,9.0,20,,,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Lovett, Glenn",27,7.0,3.0,30,,1.0,,,,,,,2.0,2.0,,,,,,,,,
3,"Lyon, Garry",11,4.0,8.0,19,,1.0,,,,,,,2.0,4.0,,,,,,,,,
38,"Neitz, David",13,12.0,7.0,20,1.0,,1.0,4.0,,,,,,1.0,,,,,,,,,
29,"Obst, Andrew",9,3.0,9.0,18,2.0,2.0,2.0,7.0,,,,,1.0,1.0,,,,,,,,,
41,"Rohde, Peter",6,2.0,6.0,12,,,,,,,,,2.0,2.0,,,,,,,,,
18,"Stretch, Steven",9,,7.0,16,,,,,,,,,2.0,1.0,,,,,,,,,
11,"Stynes, Jim",14,8.0,9.0,23,,1.0,11.0,,,,,,2.0,,,,,,,,,,
2,"Tingay, Stephen",13,6.0,1.0,14,1.0,,,1.0,,,,,,1.0,,,,,,,,,
12,"Viney, Todd",5,1.0,6.0,11,,,,1.0,,,,,2.0,2.0,,,,,,,,,
8,"Yeats, Graeme",11,4.0,1.0,12,,,,,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,198,77.0,93.0,291,6.0,10.0,14.0,26.0,,,,,20.0,28.0,,,,,,,,,
Opposition,Opposition,221,75.0,138.0,359,13.0,27.0,23.0,38.0,,,,,28.0,20.0,6.0,,,,,,,,
