Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 152d,207 (120-0-87 57.97%),187 (0.90),84 (36-0-48 42.86%),67 (0.80)
36,"Browne, Andrew",20y 78d,14 (8-0-6 57.14%),4 (0.29),←,
10,"Cook, Troy",27y 354d,147 (67-0-80 45.58%),60 (0.41),104 (43-0-61 41.35%),49 (0.47)
33,"Farmer, Jeff",27y 37d,176 (83-0-93 47.16%),345 (1.96),58 (31-0-27 53.45%),86 (1.48)
14,"Grover, Antoni",24y 142d,72 (31-0-41 43.06%),11 (0.15),←,
42,"Haddrill, Robert",23y 185d,49 (27-0-22 55.10%),,←,
4,"Hasleby, Paul",23y 49d,104 (43-0-61 41.35%),70 (0.67),←,
11,"Headland, Des",23y 192d,90 (63-0-27 70.00%),84 (0.93),38 (23-0-15 60.53%),32 (0.84)
20,"Longmuir, Justin",23y 192d,96 (39-0-57 40.63%),129 (1.34),←,
8,"McManus, Shaun",28y 173d,162 (61-0-101 37.65%),75 (0.46),←,
34,"Medhurst, Paul",22y 233d,61 (33-0-28 54.10%),124 (2.03),←,
23,"Parker, Shane",31y 164d,180 (66-0-114 36.67%),9 (0.05),←,
29,"Pavlich, Matthew",22y 213d,102 (42-0-60 41.18%),107 (1.05),←,
12,"Polak, Graham",20y 45d,44 (27-0-17 61.36%),3 (0.07),←,
31,"Sandilands, Aaron",21y 238d,35 (23-0-12 65.71%),7 (0.20),←,
3,"Schammer, Byron",19y 40d,34 (22-0-12 64.71%),12 (0.35),←,
35,"Siegert, Andrew",22y 195d,28 (13-0-15 46.43%),2 (0.07),←,
2,"Simmonds, Troy",26y 18d,100 (52-0-48 52.00%),62 (0.62),60 (32-0-28 53.33%),55 (0.92)
13,"Smith, Dylan",22y 13d,12 (6-0-6 50.00%),2 (0.17),1 (1-0-0 100.00%),1 (1.00)
22,"Thornton, Scott",21y 324d,11 (8-0-3 72.73%),,←,
19,"Walker, James",25y 198d,116 (46-0-70 39.66%),13 (0.11),←,
6,"Woods, Dion",22y 188d,54 (27-0-27 50.00%),5 (0.09),←,
Totals,Totals,24y 6d,1894 (907-0-987 47.89%),1311 (0.69),,
C,"Connolly, Chris",41y 128d,64 (35-0-29 54.69%),,63 (34-0-29 53.97%),
