Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",24y 171d,83 (36-0-47 43.37%),39 (0.47),←,
31,"Fritsch, Bayley",23y 205d,48 (22-0-26 45.83%),39 (0.81),←,
11,"Gawn, Max",28y 181d,123 (47-0-76 38.21%),58 (0.47),←,
19,"Hannan, Mitch",26y 111d,42 (24-0-18 57.14%),48 (1.14),←,
4,"Harmes, James",24y 267d,94 (43-0-51 45.74%),56 (0.60),←,
14,"Hibberd, Michael",30y 177d,144 (68-1-75 47.57%),13 (0.09),60 (28-0-32 46.67%),2 (0.03)
29,"Hunt, Jayden",25y 86d,70 (30-0-40 42.86%),35 (0.50),←,
15,"Langdon, Ed",24y 148d,71 (26-0-45 36.62%),33 (0.46),3 (1-0-2 33.33%),
8,"Lever, Jake",24y 115d,78 (47-0-31 60.26%),3 (0.04),22 (9-0-13 40.91%),
41,"Lockhart, Jay",24y 146d,14 (4-0-10 28.57%),9 (0.64),←,
1,"May, Steven",28y 170d,134 (41-1-92 30.97%),22 (0.16),11 (3-0-8 27.27%),1 (0.09)
25,"McDonald, Tom",27y 284d,164 (60-0-104 36.59%),105 (0.64),←,
18,"Melksham, Jake",28y 304d,171 (82-1-88 48.25%),126 (0.74),57 (30-0-27 52.63%),69 (1.21)
13,"Oliver, Clayton",22y 342d,85 (41-0-44 48.24%),26 (0.31),←,
5,"Petracca, Christian",24y 176d,88 (40-0-48 45.45%),82 (0.93),←,
36,"Pickett, Kysaiah",19y 26d,2 (0-0-2 0.00%),2 (1.00),←,
24,"Rivers, Trent",18y 334d,2 (1-0-1 50.00%),,←,
3,"Salem, Christian",24y 349d,92 (38-0-54 41.30%),19 (0.21),←,
44,"Smith, Joel",24y 124d,13 (6-0-7 46.15%),1 (0.08),←,
20,"Tomlinson, Adam",26y 323d,143 (62-3-78 44.41%),35 (0.24),3 (1-0-2 33.33%),
22,"Vandenberg, Aaron",28y 117d,36 (16-0-20 44.44%),22 (0.61),←,
7,"Viney, Jack",26y 76d,122 (41-0-81 33.61%),32 (0.26),←,
Totals,Totals,25y 126d,1819 (775-6-1038 42.61%),805 (0.44),,
C,"Goodwin, Simon",43y 185d,73 (34-0-39 46.58%),,72 (34-0-38 47.22%),
