Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",11,4,10,21,,,,5.0,1.0,3.0,3.0,3.0,2.0,2.0,,10,12,,,1.0,2.0,,83.0
11,"Aish, James",14,6,7,21,,,,,3.0,2.0,1.0,3.0,1.0,,,4,18,,,2.0,,,80.0
17,"Bewley, Brett",10,3,7,17,2.0,,,1.0,1.0,,1.0,3.0,1.0,1.0,,5,12,,1.0,3.0,,,82.0
8,"Brayshaw, Andrew",13,5,11,24,1.0,,,2.0,2.0,6.0,1.0,,2.0,,,8,17,,,4.0,,,71.0
5,"Cerra, Adam",11,2,8,19,,,,1.0,2.0,1.0,4.0,4.0,,1.0,,9,8,,,2.0,,1.0,80.0
33,"Colyer, Travis",10,4,9,19,,1.0,,2.0,1.0,1.0,,4.0,,1.0,,5,15,,,3.0,,1.0,84.0
12 ↑,"Crowden, Mitch",4,2,3,7,1.0,,,,1.0,1.0,,,,,,2,5,,,1.0,,1.0,38.0
4,"Darcy, Sean",7,3,11,18,,1.0,19.0,,,4.0,9.0,5.0,1.0,3.0,,12,6,1.0,,8.0,,,83.0
23,"Henry, Liam",6,1,2,8,2.0,,,2.0,1.0,4.0,1.0,1.0,2.0,1.0,,4,4,,,2.0,1.0,2.0,72.0
37,"Lobb, Rory",11,8,6,17,3.0,2.0,1.0,,1.0,2.0,2.0,3.0,,1.0,3.0,6,9,4.0,3.0,2.0,,,100.0
2,"Logue, Griffin",7,6,5,12,,,,,2.0,1.0,,,,,,4,7,,,10.0,,,95.0
16,"Mundy, David",8,4,20,28,,,,6.0,1.0,4.0,4.0,4.0,,1.0,2.0,12,15,,,1.0,,1.0,75.0
25,"Pearce, Alex",7,2,4,11,,,,,3.0,1.0,,4.0,2.0,1.0,,5,5,,,5.0,,,97.0
13,"Ryan, Luke",15,9,2,17,,,,3.0,7.0,,1.0,2.0,1.0,1.0,,3,12,1.0,,1.0,,,84.0
28,"Schultz, Lachie",10,7,3,13,3.0,1.0,,3.0,,3.0,1.0,3.0,,1.0,,5,8,1.0,2.0,,,,83.0
3,"Serong, Caleb",8,1,8,16,,,,,,3.0,2.0,1.0,2.0,1.0,,8,8,1.0,,,,1.0,73.0
39,"Switkowski, Sam",6,1,8,14,1.0,,,1.0,,3.0,,2.0,,1.0,,4,9,,1.0,,2.0,1.0,76.0
20 ↓,"Taberner, Matthew",1,1,3,4,,,,,,,,,,,,2,2,,,,,,26.0
35,"Treacy, Josh",3,2,1,4,1.0,1.0,,3.0,,2.0,,4.0,,3.0,,1,3,,2.0,1.0,,,92.0
18,"Tucker, Darcy",8,3,6,14,,,,1.0,2.0,1.0,1.0,2.0,,1.0,,3,13,,,,,,84.0
31,"Walker, Brandon",8,4,2,10,,1.0,,,1.0,2.0,1.0,3.0,,1.0,,2,8,,,3.0,,1.0,78.0
10,"Walters, Michael",6,1,6,12,,,,2.0,1.0,2.0,2.0,,3.0,,,5,7,,,1.0,,1.0,79.0
14,"Wilson, Nathan",14,6,6,20,,,,2.0,4.0,5.0,,1.0,,,,1,15,,,3.0,1.0,1.0,83.0
Totals,Totals,198,85,148,346,14.0,7.0,20.0,34.0,34.0,51.0,34.0,52.0,17.0,21.0,5.0,120,218,8.0,9.0,53.0,6.0,11.0,
Opposition,Opposition,238,130,163,401,12.0,7.0,29.0,56.0,36.0,47.0,23.0,55.0,21.0,17.0,1.0,124,270,17.0,14.0,36.0,6.0,9.0,
